timestamp,tenant,p50_min,p90_min,p99_min
2025-09-17 00:33:00+00:00,bravo,4.013863784396271,6.704666228544666,8.72317073041623
2025-09-17 00:34:00+00:00,bravo,3.9900899470714055,7.24772257185288,9.000577688702966
2025-09-17 00:35:00+00:00,bravo,4.020950146865323,6.69775152168659,9.22170797738652
2025-09-17 00:36:00+00:00,bravo,3.90077785700528,7.0656198247648625,9.292219417895232
2025-09-17 00:37:00+00:00,bravo,3.8149230380667802,7.107450216266402,9.292820184029726
2025-09-17 00:38:00+00:00,bravo,4.091797107560715,7.319201225569762,8.634161840510515
2025-09-17 00:39:00+00:00,bravo,4.11565574539759,6.849427045565495,8.701067550852457
2025-09-17 00:40:00+00:00,bravo,3.93333273579636,7.187800797328525,8.91734135840695
2025-09-17 00:41:00+00:00,bravo,3.8914150860613566,7.118313278727834,9.245351828153948
2025-09-17 00:42:00+00:00,bravo,3.8724733210343225,7.101348743386268,9.019541770486335
2025-09-17 00:43:00+00:00,bravo,3.9857345293527375,6.715715221902844,9.234180113893698
2025-09-17 00:44:00+00:00,bravo,3.9701339253413983,6.984206694330038,8.879327160696997
2025-09-17 00:45:00+00:00,bravo,3.908396758442342,6.701468080000401,9.080720742717793
2025-09-17 00:46:00+00:00,bravo,4.025473410404417,7.336622119074821,8.809434207500146
2025-09-17 00:47:00+00:00,bravo,4.159013256032793,7.03297996373275,9.264791964848092
2025-09-17 00:48:00+00:00,bravo,4.138509871205767,6.675431328044205,8.939978286130032
2025-09-17 00:49:00+00:00,bravo,3.9566743240137257,7.192510693503056,9.443967110940708
2025-09-17 00:50:00+00:00,bravo,4.04052096704295,6.696733327493193,9.42733565203327
2025-09-17 00:51:00+00:00,bravo,3.858532320125642,6.968340252792186,8.859397880915381
2025-09-17 00:52:00+00:00,bravo,3.8200878839685695,7.241236978707684,8.968231986321875
2025-09-17 00:53:00+00:00,bravo,3.809328711037823,7.164821717828381,8.575903091631053
2025-09-17 00:54:00+00:00,bravo,4.157018424651731,6.97152251074253,9.004183814550412
2025-09-17 00:55:00+00:00,bravo,3.9483613754272793,7.267805987472512,8.653191702014409
2025-09-17 00:56:00+00:00,bravo,4.028603972203693,7.317462235372385,8.883261178851095
2025-09-17 00:57:00+00:00,bravo,4.091920196320683,6.661443562645079,8.904858666953741
2025-09-17 00:58:00+00:00,bravo,4.078544148863768,6.875775056331571,9.310752553139176
2025-09-17 00:59:00+00:00,bravo,4.125031768728839,7.19416499449158,9.39629031994268
2025-09-17 01:00:00+00:00,bravo,3.9195017157583103,7.1157153590320705,9.313608323075115
2025-09-17 01:01:00+00:00,bravo,3.925401680842848,6.874110763281872,8.602221261796513
2025-09-17 01:02:00+00:00,bravo,3.989327780294471,7.058761077309565,8.86418493080091
2025-09-17 01:03:00+00:00,bravo,4.111348076199897,7.268055613849314,8.80790933831473
2025-09-17 01:04:00+00:00,bravo,4.088317971272396,7.079920327079626,9.274087200701418
2025-09-17 01:05:00+00:00,bravo,4.177436123704871,6.92425265121834,9.295606616888685
2025-09-17 01:06:00+00:00,bravo,4.10425880346218,7.18235247990779,8.708422724052788
2025-09-17 01:07:00+00:00,bravo,4.14670292443029,6.914200804286751,9.094394714624668
2025-09-17 01:08:00+00:00,bravo,3.9222969428665464,6.858252578334643,9.395780814104537
2025-09-17 01:09:00+00:00,bravo,3.944918124236678,7.001676944837736,9.037910252192145
2025-09-17 01:10:00+00:00,bravo,3.892382844293351,7.2783794009796825,8.875994418932974
2025-09-17 01:11:00+00:00,bravo,3.94453193499572,7.16662114780279,8.576773778546109
2025-09-17 01:12:00+00:00,bravo,4.051510869272219,6.907075579642446,9.31377602464541
2025-09-17 01:13:00+00:00,bravo,4.004454958074676,7.146532180159884,8.928925960845088
2025-09-17 01:14:00+00:00,bravo,3.9517693669582394,7.2680352796517065,8.926258525677275
2025-09-17 01:15:00+00:00,bravo,4.182881958985086,7.321402282291665,8.646095796646675
2025-09-17 01:16:00+00:00,bravo,3.97934787899449,7.140159923428362,8.641116859168218
2025-09-17 01:17:00+00:00,bravo,4.196988105651821,7.3021350932234785,9.21026321622913
2025-09-17 01:18:00+00:00,bravo,4.024655491339883,6.972124658800063,8.795263148752317
2025-09-17 01:19:00+00:00,bravo,3.966641658921183,7.180878581410788,9.089968141361298
2025-09-17 01:20:00+00:00,bravo,4.0714491968404705,7.037335641895489,8.553890634412518
2025-09-17 01:21:00+00:00,bravo,4.131729348371788,7.124730114932222,9.065566385881546
2025-09-17 01:22:00+00:00,bravo,3.9288044293901105,6.753855874815377,9.043659951031959
2025-09-17 01:23:00+00:00,bravo,4.062254075889925,6.729024222822207,8.550389022812363
2025-09-17 01:24:00+00:00,bravo,4.153790116817926,6.853439589711122,8.893817766123673
2025-09-17 01:25:00+00:00,bravo,4.1190445294597104,7.3164144924808365,8.82881040933139
2025-09-17 01:26:00+00:00,bravo,3.993344030665161,6.861228931786612,9.279446574381948
2025-09-17 01:27:00+00:00,bravo,4.0049786654139785,7.301500616061435,8.731259724182955
2025-09-17 01:28:00+00:00,bravo,4.154971984056128,7.2282670292473705,8.809867186585118
2025-09-17 01:29:00+00:00,bravo,3.857721554825724,6.915486926069377,9.150846761629333
2025-09-17 01:30:00+00:00,bravo,3.849915892278152,7.246680989466698,8.856602350601813
2025-09-17 01:31:00+00:00,bravo,3.973005579590668,6.6692570099088835,8.558921195336431
2025-09-17 01:32:00+00:00,bravo,3.9531581996598195,6.856668758319341,8.697891363604203
2025-09-17 01:33:00+00:00,bravo,4.090717180860262,6.757211428125056,8.64764709093272
2025-09-17 01:34:00+00:00,bravo,4.118208579206673,7.229577939241118,8.551781922595152
2025-09-17 01:35:00+00:00,bravo,4.113532101131518,6.812526472142669,8.837385098650689
2025-09-17 01:36:00+00:00,bravo,3.9332497687761347,6.911514809199273,9.39236391603799
2025-09-17 01:37:00+00:00,bravo,4.0500347807532,7.134065598235074,8.652964590523453
2025-09-17 01:38:00+00:00,bravo,3.8770591411105877,6.824995916030066,9.067465157660525
2025-09-17 01:39:00+00:00,bravo,4.1727125253172,7.119799723677165,8.923060518942863
2025-09-17 01:40:00+00:00,bravo,4.147515258856369,7.096851245210401,9.350567414624193
2025-09-17 01:41:00+00:00,bravo,4.19849473208233,7.101545411674111,8.74782106718572
2025-09-17 01:42:00+00:00,bravo,4.076763385233129,6.6728431116716145,8.586935864022909
2025-09-17 01:43:00+00:00,bravo,3.886894981523516,7.048989444634389,8.964011308768441
2025-09-17 01:44:00+00:00,bravo,4.198496034684249,6.958806956163683,9.326153941995097
2025-09-17 01:45:00+00:00,bravo,3.9446048815332513,7.127644386801999,8.79043021009927
2025-09-17 01:46:00+00:00,bravo,4.032700226794319,6.912628578706828,9.042373912218164
2025-09-17 01:47:00+00:00,bravo,3.9852101124790282,7.295347483294413,8.599665535941334
2025-09-17 01:48:00+00:00,bravo,4.147545359768325,7.332976159261472,9.299711384036772
2025-09-17 01:49:00+00:00,bravo,3.9187291578137122,7.244697211868877,9.119439780657501
2025-09-17 01:50:00+00:00,bravo,3.8738546398292693,6.685081430750129,8.721697862352212
2025-09-17 01:51:00+00:00,bravo,4.0923272470908865,6.952691179135017,9.163118435495264
2025-09-17 01:52:00+00:00,bravo,3.91690043104638,7.233252135630439,8.945363724768214
2025-09-17 01:53:00+00:00,bravo,4.164933482973269,6.95891336571865,8.950684305466869
2025-09-17 01:54:00+00:00,bravo,4.14316155270752,6.791021457092272,8.769243864572525
2025-09-17 01:55:00+00:00,bravo,4.132345483293914,7.09642856818411,8.635945212442751
2025-09-17 01:56:00+00:00,bravo,4.1547919009991725,7.24425401898617,9.31670422657822
2025-09-17 01:57:00+00:00,bravo,4.093251314164382,6.948264576400287,8.63140705626063
2025-09-17 01:58:00+00:00,bravo,4.1791504091831895,7.3422093572414155,8.803448885021599
2025-09-17 01:59:00+00:00,bravo,3.9076646891813627,6.906692680231842,8.82803480202107
2025-09-17 02:00:00+00:00,bravo,3.978353069034741,7.214199353126365,8.703138481999385
2025-09-17 02:01:00+00:00,bravo,3.904046200062779,7.226468601833762,8.59228682773995
2025-09-17 02:02:00+00:00,bravo,3.9059779702307784,6.812481120711248,8.61736477299894
2025-09-17 02:03:00+00:00,bravo,3.828809169724357,7.297513760957446,9.121062994957592
2025-09-17 02:04:00+00:00,bravo,3.957220935143646,6.859983331885087,8.860981821424202
2025-09-17 02:05:00+00:00,bravo,3.827634342899746,6.750898616134376,8.580164614965799
2025-09-17 02:06:00+00:00,bravo,3.859973251353706,6.873312186543457,8.645158488912445
2025-09-17 02:07:00+00:00,bravo,3.9753508242951163,6.912768492157137,9.048927534912844
2025-09-17 02:08:00+00:00,bravo,3.8185620474036353,6.854629618163178,8.77805251038266
2025-09-17 02:09:00+00:00,bravo,4.016177851014702,7.302296628993659,9.2782576404203
2025-09-17 02:10:00+00:00,bravo,3.963999176176681,6.963614638791183,8.918370249871936
2025-09-17 02:11:00+00:00,bravo,3.9607349504282814,6.9555893524150045,8.580444557087343
2025-09-17 02:12:00+00:00,bravo,3.964740224247335,6.9618747457876955,8.803864908474369
2025-09-17 02:13:00+00:00,bravo,3.8311422287777477,7.291616968675672,9.306573481339175
2025-09-17 02:14:00+00:00,bravo,3.868824070756753,7.160271643933346,9.425828758116259
2025-09-17 02:15:00+00:00,bravo,3.8023110279612147,7.076453349214546,8.843678407788804
2025-09-17 02:16:00+00:00,bravo,3.8766181789870444,6.8879323118344695,8.987541989657107
2025-09-17 02:17:00+00:00,bravo,3.8165232731186594,6.986003635523284,9.12910913009594
2025-09-17 02:18:00+00:00,bravo,3.8550793282337086,6.681464567116754,9.338548214482762
2025-09-17 02:19:00+00:00,bravo,3.808323319162098,7.062987290951655,8.926762290967176
2025-09-17 02:20:00+00:00,bravo,4.079565339830084,6.861483959426045,9.073504846709623
2025-09-17 02:21:00+00:00,bravo,3.889708425836185,7.293614206848842,8.82182692571573
2025-09-17 02:22:00+00:00,bravo,4.013240233325183,6.95378384774161,9.045513738060142
2025-09-17 02:23:00+00:00,bravo,3.918035905638725,7.204617136453564,8.598779157434905
2025-09-17 02:24:00+00:00,bravo,4.168932732751089,6.7645966898117535,9.070303771973645
2025-09-17 02:25:00+00:00,bravo,3.83204942500699,6.954642796131045,9.288569676978996
2025-09-17 02:26:00+00:00,bravo,3.937114805943208,6.654413337127924,9.211222413336078
2025-09-17 02:27:00+00:00,bravo,4.175418546765481,7.342750590482115,8.784598152822143
2025-09-17 02:28:00+00:00,bravo,4.139159914218715,6.7519099093304416,9.036587940150426
2025-09-17 02:29:00+00:00,bravo,3.9278570517877203,6.698466784406832,8.956581782877207
2025-09-17 02:30:00+00:00,bravo,3.978474452963668,7.1516837592939355,8.983758808417464
2025-09-17 02:31:00+00:00,bravo,3.9840601013579575,6.789836777745278,8.889922844779072
2025-09-17 02:32:00+00:00,bravo,3.8251136598831,7.012879956545293,8.863025899839025
2025-09-17 02:33:00+00:00,bravo,4.159906422396897,6.948468839137589,9.092453159727121
2025-09-17 02:34:00+00:00,bravo,3.8207312663009465,6.676585514716764,9.383290499344145
2025-09-17 02:35:00+00:00,bravo,4.166969685088102,6.986221170980723,8.996525631862657
2025-09-17 02:36:00+00:00,bravo,3.9447057308198454,6.799638718833217,9.224015838373894
2025-09-17 02:37:00+00:00,bravo,3.9304303080932366,6.93116352975707,8.648516410513697
2025-09-17 02:38:00+00:00,bravo,4.129287088280002,6.692054087792786,9.384305579769041
2025-09-17 02:39:00+00:00,bravo,3.904589168115576,6.997419080451889,8.912416583581667
2025-09-17 02:40:00+00:00,bravo,3.900906048326833,6.699741447279655,9.197867306020282
2025-09-17 02:41:00+00:00,bravo,3.8283865148785523,7.340626149579856,9.144767090819348
2025-09-17 02:42:00+00:00,bravo,4.112708949010242,7.000888710059357,8.81309334674386
2025-09-17 02:43:00+00:00,bravo,3.96822149201877,6.978569506530787,8.572485628635345
2025-09-17 02:44:00+00:00,bravo,4.051676314076333,6.654947112254919,9.071470936738859
2025-09-17 02:45:00+00:00,bravo,4.045485730807252,7.313549115502277,9.243538231595876
2025-09-17 02:46:00+00:00,bravo,4.053063147484728,7.093148364108036,8.594556574060826
2025-09-17 02:47:00+00:00,bravo,4.034314689796285,6.7123043970587695,8.845194880211817
2025-09-17 02:48:00+00:00,bravo,3.972630458984891,6.897557144612533,9.32466265446203
2025-09-17 02:49:00+00:00,bravo,3.8939256356161422,7.114248147027974,9.218866719707629
2025-09-17 02:50:00+00:00,bravo,4.092371489977406,6.659739072572069,9.071861043570957
2025-09-17 02:51:00+00:00,bravo,3.8352253380477053,6.7107976816094475,9.342549563030182
2025-09-17 02:52:00+00:00,bravo,3.810081567995652,6.75584572486827,9.296800431724508
2025-09-17 02:53:00+00:00,bravo,4.148317336675916,6.763688015862835,9.029642304446698
2025-09-17 02:54:00+00:00,bravo,4.102741869421477,6.820143731213159,8.98688684146788
2025-09-17 02:55:00+00:00,bravo,3.841300465980928,6.986027336896144,9.305097830353173
2025-09-17 02:56:00+00:00,bravo,4.1710537762436415,6.835235648585704,8.66013492574197
2025-09-17 02:57:00+00:00,bravo,3.86029554105788,7.089523166422561,9.359827333950157
2025-09-17 02:58:00+00:00,bravo,4.065781477627256,6.90993174703075,8.616347769798757
2025-09-17 02:59:00+00:00,bravo,4.010879099225225,7.007531527758441,8.836489976125696
2025-09-17 03:00:00+00:00,bravo,3.8427750985492155,7.181913054059558,8.765021211821526
2025-09-17 03:01:00+00:00,bravo,3.854572693838516,7.216761096582924,8.797632403015307
2025-09-17 03:02:00+00:00,bravo,3.936131772186936,6.824186571624933,8.901815759017737
2025-09-17 03:03:00+00:00,bravo,4.051769703405866,6.874506177363573,8.949059689802816
2025-09-17 03:04:00+00:00,bravo,3.850419459246303,7.167650801876885,8.565555582683226
2025-09-17 03:05:00+00:00,bravo,3.9545691255003548,7.139632948087399,9.379010475092924
2025-09-17 03:06:00+00:00,bravo,3.9096502588215936,7.111023246307788,9.193350095732974
2025-09-17 03:07:00+00:00,bravo,4.062054568208056,7.049437965218567,9.29344840592921
2025-09-17 03:08:00+00:00,bravo,4.16609828448901,6.685640721288747,8.709656483279396
2025-09-17 03:09:00+00:00,bravo,3.899556024210264,7.096836900373887,8.931832858025729
2025-09-17 03:10:00+00:00,bravo,4.013878204427032,6.968256127050588,8.966007806209214
2025-09-17 03:11:00+00:00,bravo,4.010657099184628,6.6902736219176235,8.873891091685898
2025-09-17 03:12:00+00:00,bravo,4.036478760925977,6.695397429074108,8.830740782969878
2025-09-17 03:13:00+00:00,bravo,4.112014323210753,6.667071135266338,8.651243079583448
2025-09-17 03:14:00+00:00,bravo,4.138893636337375,7.124268408698084,9.272108934420935
2025-09-17 03:15:00+00:00,bravo,4.185777014135837,6.918096485651912,9.237262875580077
2025-09-17 03:16:00+00:00,bravo,4.155022326191103,6.809365111872324,8.602703989765123
2025-09-17 03:17:00+00:00,bravo,3.8657210802726727,7.31888986525567,8.654715611133668
2025-09-17 03:18:00+00:00,bravo,4.080124008962249,7.064203754092249,8.634309823826365
2025-09-17 03:19:00+00:00,bravo,4.09288962738542,6.916654430338362,9.034056908357936
2025-09-17 03:20:00+00:00,bravo,3.8837803165764866,6.680350451369304,9.332803272388015
2025-09-17 03:21:00+00:00,bravo,3.9691929571321225,7.188910682233361,8.927212373001531
2025-09-17 03:22:00+00:00,bravo,4.023482014912757,7.214999861500221,9.37691318259262
2025-09-17 03:23:00+00:00,bravo,4.186989204181215,7.124251038821457,9.170591923838156
2025-09-17 03:24:00+00:00,bravo,4.0160617084035835,7.0182877340350975,8.849416530585335
2025-09-17 03:25:00+00:00,bravo,4.083399032934277,6.835704116757142,8.990572938330047
2025-09-17 03:26:00+00:00,bravo,3.8210289677369214,7.062322186741238,8.75516603898254
2025-09-17 03:27:00+00:00,bravo,3.8298186427228713,6.740700331673823,8.653214740838862
2025-09-17 03:28:00+00:00,bravo,3.8260136449671034,6.952101236459726,8.622122794192178
2025-09-17 03:29:00+00:00,bravo,3.8394148636879266,7.287471346066696,9.074284391931691
2025-09-17 03:30:00+00:00,bravo,4.0763021119798974,7.290212615703171,8.577869228655691
2025-09-17 03:31:00+00:00,bravo,4.027263626136809,7.267564118858932,9.346406725299351
2025-09-17 03:32:00+00:00,bravo,3.8239525214304115,7.1653514014595,8.635230177592478
2025-09-17 03:33:00+00:00,bravo,4.050553867503581,6.832965857198614,9.154285295589423
2025-09-17 03:34:00+00:00,bravo,3.990768499240266,6.944291708597761,8.892140759191426
2025-09-17 03:35:00+00:00,bravo,4.044160337066952,6.894079140836222,9.1095197536523
2025-09-17 03:36:00+00:00,bravo,3.816302586190761,7.296277747244844,8.916136655848339
2025-09-17 03:37:00+00:00,bravo,3.9978851758086407,7.0604512101341275,9.191321374934184
2025-09-17 03:38:00+00:00,bravo,4.046657987511406,6.942148716712381,9.381622419895333
2025-09-17 03:39:00+00:00,bravo,4.136646822538834,6.9347269935866045,8.69926754497279
2025-09-17 03:40:00+00:00,bravo,3.9054995154069334,7.169545575488953,9.378062716867055
2025-09-17 03:41:00+00:00,bravo,3.81550128070578,6.830897007396464,8.972525203139904
2025-09-17 03:42:00+00:00,bravo,4.073484706311217,7.287127436340035,9.212925912938921
2025-09-17 03:43:00+00:00,bravo,3.913594975704682,7.011195761168248,8.789100101220823
2025-09-17 03:44:00+00:00,bravo,4.066941955603901,7.284026467043668,8.604515145639638
2025-09-17 03:45:00+00:00,bravo,3.8008794371518624,7.2341813237634005,8.78888483757293
2025-09-17 03:46:00+00:00,bravo,3.8961969888467087,7.33255179834201,8.94727711869241
2025-09-17 03:47:00+00:00,bravo,3.827508214803174,7.180421818710033,8.940626084427294
2025-09-17 03:48:00+00:00,bravo,3.9276228616538944,7.182949958936705,8.637836527218859
2025-09-17 03:49:00+00:00,bravo,3.9298420077805054,6.751595631247873,8.77423757373888
2025-09-17 03:50:00+00:00,bravo,3.9601112880537426,7.099581582821623,8.882143888274978
2025-09-17 03:51:00+00:00,bravo,4.035479823065351,6.740259961623337,8.693193751714883
2025-09-17 03:52:00+00:00,bravo,3.968864465893383,7.274750307002112,9.043881284515683
2025-09-17 03:53:00+00:00,bravo,3.851548918086472,6.763678743873719,8.95603532980027
2025-09-17 03:54:00+00:00,bravo,3.831896761102101,6.7494806949387876,9.215053288363492
2025-09-17 03:55:00+00:00,bravo,3.8190183570394796,6.878578134275768,8.66058859904462
2025-09-17 03:56:00+00:00,bravo,3.9822193368613044,7.314472747783924,8.555776255084218
2025-09-17 03:57:00+00:00,bravo,4.07822823794221,7.229241886254368,8.678681978808564
2025-09-17 03:58:00+00:00,bravo,3.924941205206235,7.252405917430341,8.847835998153817
2025-09-17 03:59:00+00:00,bravo,4.148345672185137,7.34497299136388,8.580347635278105
2025-09-17 04:00:00+00:00,bravo,3.9164859685323776,6.957689669245744,9.15971416278812
2025-09-17 04:01:00+00:00,bravo,3.8100179356677804,7.228350424879775,8.98998860249699
2025-09-17 04:02:00+00:00,bravo,4.158331985094612,6.84642194272338,9.381043186380284
2025-09-17 04:03:00+00:00,bravo,4.152631310025383,6.919844989599261,9.36616793394651
2025-09-17 04:04:00+00:00,bravo,4.0184391755102284,7.151452184574669,8.924084506612315
2025-09-17 04:05:00+00:00,bravo,3.9055738939618543,7.233373648406616,8.585037197633401
2025-09-17 04:06:00+00:00,bravo,4.119464341405349,7.021334204941921,9.403378053150568
2025-09-17 04:07:00+00:00,bravo,4.048104801222595,6.889160437188329,9.208765144450012
2025-09-17 04:08:00+00:00,bravo,4.035401870112538,6.710117918988631,8.899784376700111
2025-09-17 04:09:00+00:00,bravo,4.155733322546362,7.1718738179635775,9.025385285123441
2025-09-17 04:10:00+00:00,bravo,3.9872417531680413,7.133605718258034,9.12724191360444
2025-09-17 04:11:00+00:00,bravo,4.158073193407896,7.123397780573389,8.640146292414725
2025-09-17 04:12:00+00:00,bravo,4.000841247722119,7.110580288315744,9.228502014895053
2025-09-17 04:13:00+00:00,bravo,3.940347379688601,7.243477664669915,9.366196944957075
2025-09-17 04:14:00+00:00,bravo,3.979243810605835,6.987940938470868,9.4279659083767
2025-09-17 04:15:00+00:00,bravo,3.8921492188843465,6.9270254238237685,9.121238994505122
2025-09-17 04:16:00+00:00,bravo,4.0221783356320335,7.149342345525372,8.75491162975041
2025-09-17 04:17:00+00:00,bravo,4.06119909186311,7.207984665631599,9.215392968417074
2025-09-17 04:18:00+00:00,bravo,4.131749197154944,6.654260195785185,8.554877442575979
2025-09-17 04:19:00+00:00,bravo,3.9931669292980025,6.8092388452894115,9.3772156794659
2025-09-17 04:20:00+00:00,bravo,3.8247720956409728,6.780387698424793,8.580133962871544
2025-09-17 04:21:00+00:00,bravo,3.844279652750703,6.9883823027551895,8.801112548665365
2025-09-17 04:22:00+00:00,bravo,3.8564885282233954,7.204102347969605,8.933774896157917
2025-09-17 04:23:00+00:00,bravo,4.165239038364798,7.300513058269935,9.14832976936242
2025-09-17 04:24:00+00:00,bravo,4.08978624991131,6.921559070303629,9.06148309990982
2025-09-17 04:25:00+00:00,bravo,3.8087104769716356,6.6702934402258345,8.790053823400374
2025-09-17 04:26:00+00:00,bravo,4.148464532332007,6.6618736376586805,9.405117490090188
2025-09-17 04:27:00+00:00,bravo,4.021467257748942,6.91284946565947,9.130285899954849
2025-09-17 04:28:00+00:00,bravo,3.982477534904465,6.949173813195956,9.269002958779337
2025-09-17 04:29:00+00:00,bravo,4.15886938385402,7.194186046498125,9.138132027464412
2025-09-17 04:30:00+00:00,bravo,4.0954648283951105,6.765101215047445,8.78805271251276
2025-09-17 04:31:00+00:00,bravo,4.0513028957639055,6.761874255808314,9.36297421755857
2025-09-17 04:32:00+00:00,bravo,4.069651903567574,6.810983066392642,9.182321220217021
2025-09-17 04:33:00+00:00,bravo,4.161931263443919,7.044467961119609,8.59600533359333
2025-09-17 04:34:00+00:00,bravo,4.114423431222892,7.316564689359078,8.873619401513723
2025-09-17 04:35:00+00:00,bravo,4.16600164804621,6.995867601626586,8.56125362160781
2025-09-17 04:36:00+00:00,bravo,4.117284499486571,7.259475131143467,9.437758783040369
2025-09-17 04:37:00+00:00,bravo,4.132708130433609,6.963702273158497,8.64096487330076
2025-09-17 04:38:00+00:00,bravo,4.072065730758096,6.917586627149233,9.243654268185022
2025-09-17 04:39:00+00:00,bravo,4.07714799302109,7.050044196358223,9.434170029810893
2025-09-17 04:40:00+00:00,bravo,4.06910359977449,7.212268998433814,8.626976109184037
2025-09-17 04:41:00+00:00,bravo,4.083020527994783,6.736497944619319,8.8740742146519
2025-09-17 04:42:00+00:00,bravo,4.134185203152073,7.116635788202789,8.553497706894118
2025-09-17 04:43:00+00:00,bravo,3.809741726196394,6.959405579398022,9.009626476547334
2025-09-17 04:44:00+00:00,bravo,3.80874741753549,7.103240733959184,9.334646051157547
2025-09-17 04:45:00+00:00,bravo,4.102561821110072,7.254210698968585,9.004774414405928
2025-09-17 04:46:00+00:00,bravo,4.145559520843556,7.182596745336317,8.909799410381265
2025-09-17 04:47:00+00:00,bravo,3.90157876900204,6.988676221350228,8.551812254746741
2025-09-17 04:48:00+00:00,bravo,4.016209094694776,6.984732273530322,8.976358108967025
2025-09-17 04:49:00+00:00,bravo,3.8557876930328834,6.7469028334197505,9.180094259067605
2025-09-17 04:50:00+00:00,bravo,3.9014854041007188,7.062376772871922,8.621007946046044
2025-09-17 04:51:00+00:00,bravo,3.8845488895593503,7.163995461261198,9.033782428739798
2025-09-17 04:52:00+00:00,bravo,4.191303157508993,7.079378502014677,9.00071589081389
2025-09-17 04:53:00+00:00,bravo,3.9463571247845715,6.943573224755759,8.811068233743544
2025-09-17 04:54:00+00:00,bravo,3.934277957722161,6.694583161485981,9.110838446992203
2025-09-17 04:55:00+00:00,bravo,4.115429481360688,6.8674444909788255,9.137463410089493
2025-09-17 04:56:00+00:00,bravo,3.8850927220382094,6.8197169240178335,9.374564149295843
2025-09-17 04:57:00+00:00,bravo,4.097927567079328,6.816983034951214,8.91376877805389
2025-09-17 04:58:00+00:00,bravo,3.957850795566164,7.2971839823568025,9.356305406341301
2025-09-17 04:59:00+00:00,bravo,4.135557838411982,6.776138504327456,9.29999765382884
2025-09-17 05:00:00+00:00,bravo,4.154805666534643,6.894338086616336,8.67688638552832
2025-09-17 05:01:00+00:00,bravo,4.013778344758116,6.743662929162837,9.225094657635434
2025-09-17 05:02:00+00:00,bravo,3.9716129170048204,7.036129295631606,8.663574530721327
2025-09-17 05:03:00+00:00,bravo,3.815555376354356,7.190831596527844,8.59629554837007
2025-09-17 05:04:00+00:00,bravo,4.090571465985487,7.2655432846999215,9.305162058696611
2025-09-17 05:05:00+00:00,bravo,4.064010146564277,6.673978239397318,9.393230041313489
2025-09-17 05:06:00+00:00,bravo,4.135357536849741,7.178690827766933,9.266580362060783
2025-09-17 05:07:00+00:00,bravo,3.8800322966194516,6.715857348178221,9.385284692965515
2025-09-17 05:08:00+00:00,bravo,3.8791302798619385,6.940715897638335,8.755034632265284
2025-09-17 05:09:00+00:00,bravo,4.165952776031196,7.053012449884816,8.993335721828588
2025-09-17 05:10:00+00:00,bravo,3.802881480197599,7.162971108668916,8.77765646379545
2025-09-17 05:11:00+00:00,bravo,4.032921873626671,6.8087509392014995,9.378285217503294
2025-09-17 05:12:00+00:00,bravo,4.133497527642896,6.8949420383238875,8.995469884330184
2025-09-17 05:13:00+00:00,bravo,3.8100077071155316,6.683412239999222,9.268107795242054
2025-09-17 05:14:00+00:00,bravo,3.8913532545710305,6.800126864943747,8.672719463089987
2025-09-17 05:15:00+00:00,bravo,3.9408336496001213,6.944070991392618,9.18083936820497
2025-09-17 05:16:00+00:00,bravo,4.046930443967222,6.964499888194407,9.355215479399387
2025-09-17 05:17:00+00:00,bravo,4.096511125919505,7.209943078474928,9.376912070384236
2025-09-17 05:18:00+00:00,bravo,4.138354474660987,7.210042715364434,9.345000110037759
2025-09-17 05:19:00+00:00,bravo,4.101657550739012,7.012907641445151,9.1306964252901
2025-09-17 05:20:00+00:00,bravo,4.0847547442872365,6.716741142793847,9.318245683904443
2025-09-17 05:21:00+00:00,bravo,3.8907971360782856,6.667718223165751,8.909157166550438
2025-09-17 05:22:00+00:00,bravo,3.9589174243742358,6.7843181810727415,8.60070531292498
2025-09-17 05:23:00+00:00,bravo,3.925774276718732,7.177384781522812,9.093335827376217
2025-09-17 05:24:00+00:00,bravo,3.94560387123019,6.756037054002399,9.233084717628962
2025-09-17 05:25:00+00:00,bravo,4.190307584270522,6.772388893995719,9.391799707275618
2025-09-17 05:26:00+00:00,bravo,3.9112164258083206,6.8695017381814525,8.89507414966179
2025-09-17 05:27:00+00:00,bravo,3.989370992220967,7.330840172076163,8.838136234527049
2025-09-17 05:28:00+00:00,bravo,4.022600506841814,6.702166297277521,9.214556428896454
2025-09-17 05:29:00+00:00,bravo,4.194454557101522,6.743647073933234,8.77016625667334
2025-09-17 05:30:00+00:00,bravo,3.925397074206011,6.912166159263247,8.97129110009115
2025-09-17 05:31:00+00:00,bravo,3.8467381428937677,7.28102932402813,8.748988958213848
2025-09-17 05:32:00+00:00,bravo,3.841312250350262,6.6596992635655585,9.095029197923953
2025-09-17 05:33:00+00:00,bravo,3.914104177995795,7.06159347258471,9.178858581610045
2025-09-17 05:34:00+00:00,bravo,3.995114541137248,7.191370479109246,9.164058656301734
2025-09-17 05:35:00+00:00,bravo,3.806526367182385,7.02070671043168,9.1688579096401
2025-09-17 05:36:00+00:00,bravo,4.116011142954196,7.270846532754251,8.640271028666444
2025-09-17 05:37:00+00:00,bravo,3.9158527750035423,6.877050340462149,8.65797245873796
2025-09-17 05:38:00+00:00,bravo,4.181379784701107,6.89624389885597,8.6314123513992
2025-09-17 05:39:00+00:00,bravo,4.048893207950672,7.001855854074956,9.060653900233783
