timestamp,fe,queue_depth
2025-09-17 03:59:00+00:00,fe-02,35.00860761196238
2025-09-17 04:00:00+00:00,fe-02,31.74447911020053
2025-09-17 04:01:00+00:00,fe-02,30.62639324055785
2025-09-17 04:02:00+00:00,fe-02,32.63655864742364
2025-09-17 04:03:00+00:00,fe-02,35.016167410588544
2025-09-17 04:04:00+00:00,fe-02,29.557748728309654
2025-09-17 04:05:00+00:00,fe-02,28.485708370649025
2025-09-17 04:06:00+00:00,fe-02,33.28809862143509
2025-09-17 04:07:00+00:00,fe-02,36.04599187008348
2025-09-17 04:08:00+00:00,fe-02,25.45047558626879
2025-09-17 04:09:00+00:00,fe-02,31.287763162916733
2025-09-17 04:10:00+00:00,fe-02,33.622897828013954
2025-09-17 04:11:00+00:00,fe-02,24.973435021289998
2025-09-17 04:12:00+00:00,fe-02,35.76310981644396
2025-09-17 04:13:00+00:00,fe-02,34.02073532463008
2025-09-17 04:14:00+00:00,fe-02,30.184200523493967
2025-09-17 04:15:00+00:00,fe-02,29.917484402894203
2025-09-17 04:16:00+00:00,fe-02,30.659950580674543
2025-09-17 04:17:00+00:00,fe-02,26.774914608837467
2025-09-17 04:18:00+00:00,fe-02,32.26688552137643
2025-09-17 04:19:00+00:00,fe-02,32.01728460303324
2025-09-17 04:20:00+00:00,fe-02,30.417373925218627
2025-09-17 04:21:00+00:00,fe-02,31.36222316539359
2025-09-17 04:22:00+00:00,fe-02,32.177323382809064
2025-09-17 04:23:00+00:00,fe-02,25.915431230393658
2025-09-17 04:24:00+00:00,fe-02,33.201278638007146
2025-09-17 04:25:00+00:00,fe-02,33.06379355686845
2025-09-17 04:26:00+00:00,fe-02,32.75823251074718
2025-09-17 04:27:00+00:00,fe-02,32.86445977037554
2025-09-17 04:28:00+00:00,fe-02,30.9639114466403
2025-09-17 04:29:00+00:00,fe-02,34.93960538291151
2025-09-17 04:30:00+00:00,fe-02,28.21712632988826
2025-09-17 04:31:00+00:00,fe-02,28.833473693557735
2025-09-17 04:32:00+00:00,fe-02,26.24099529815438
2025-09-17 04:33:00+00:00,fe-02,33.087992073733105
2025-09-17 04:34:00+00:00,fe-02,28.00811323332521
2025-09-17 04:35:00+00:00,fe-02,34.916034265902375
2025-09-17 04:36:00+00:00,fe-02,28.21952511077251
2025-09-17 04:37:00+00:00,fe-02,32.61533673514559
2025-09-17 04:38:00+00:00,fe-02,32.02925086857624
2025-09-17 04:39:00+00:00,fe-02,28.56635185255404
2025-09-17 04:40:00+00:00,fe-02,31.883512261761894
2025-09-17 04:41:00+00:00,fe-02,30.498293431172442
2025-09-17 04:42:00+00:00,fe-02,27.859812569749735
2025-09-17 04:43:00+00:00,fe-02,30.946335725354526
2025-09-17 04:44:00+00:00,fe-02,29.8469993262336
2025-09-17 04:45:00+00:00,fe-02,27.185979232901875
2025-09-17 04:46:00+00:00,fe-02,26.58227723078525
2025-09-17 04:47:00+00:00,fe-02,31.700349504033163
2025-09-17 04:48:00+00:00,fe-02,31.931312192090605
2025-09-17 04:49:00+00:00,fe-02,26.873666669451804
2025-09-17 04:50:00+00:00,fe-02,30.623826768075922
2025-09-17 04:51:00+00:00,fe-02,32.46948769474011
2025-09-17 04:52:00+00:00,fe-02,26.469904666918133
2025-09-17 04:53:00+00:00,fe-02,26.73254883599703
2025-09-17 04:54:00+00:00,fe-02,32.31008913011612
2025-09-17 04:55:00+00:00,fe-02,30.47899690993205
2025-09-17 04:56:00+00:00,fe-02,31.683117073523228
2025-09-17 04:57:00+00:00,fe-02,32.002719363583
2025-09-17 04:58:00+00:00,fe-02,26.52793606992794
2025-09-17 04:59:00+00:00,fe-02,29.23161399307616
2025-09-17 05:00:00+00:00,fe-02,30.035144256616384
2025-09-17 05:01:00+00:00,fe-02,30.25992912077339
2025-09-17 05:02:00+00:00,fe-02,28.472313639853702
2025-09-17 05:03:00+00:00,fe-02,29.524296397931764
2025-09-17 05:04:00+00:00,fe-02,31.683902712910204
2025-09-17 05:05:00+00:00,fe-02,30.255384935872943
2025-09-17 05:06:00+00:00,fe-02,32.65441553020275
2025-09-17 05:07:00+00:00,fe-02,25.430320823566223
2025-09-17 05:08:00+00:00,fe-02,34.00332278675681
2025-09-17 05:09:00+00:00,fe-02,29.84818904201543
2025-09-17 05:10:00+00:00,fe-02,27.491090558227498
2025-09-17 05:11:00+00:00,fe-02,25.84944046171506
2025-09-17 05:12:00+00:00,fe-02,28.964870869472755
2025-09-17 05:13:00+00:00,fe-02,28.244674050669683
2025-09-17 05:14:00+00:00,fe-02,29.040334412572268
2025-09-17 05:15:00+00:00,fe-02,31.316926045305287
2025-09-17 05:16:00+00:00,fe-02,26.105513228594692
2025-09-17 05:17:00+00:00,fe-02,32.567549612036146
2025-09-17 05:18:00+00:00,fe-02,31.633519646797136
2025-09-17 05:19:00+00:00,fe-02,35.14212897379224
2025-09-17 05:20:00+00:00,fe-02,31.271399142067253
2025-09-17 05:21:00+00:00,fe-02,24.73192750473215
2025-09-17 05:22:00+00:00,fe-02,30.4992220836027
2025-09-17 05:23:00+00:00,fe-02,27.748058432972016
2025-09-17 05:24:00+00:00,fe-02,32.93459558228035
2025-09-17 05:25:00+00:00,fe-02,32.57862211245405
2025-09-17 05:26:00+00:00,fe-02,23.962215206097554
2025-09-17 05:27:00+00:00,fe-02,31.382939984166764
2025-09-17 05:28:00+00:00,fe-02,26.629652553641897
2025-09-17 05:29:00+00:00,fe-02,30.897669568324048
2025-09-17 05:30:00+00:00,fe-02,36.287243759970316
2025-09-17 05:31:00+00:00,fe-02,31.884545197019406
2025-09-17 05:32:00+00:00,fe-02,32.092434671785064
2025-09-17 05:33:00+00:00,fe-02,31.03716990193696
2025-09-17 05:34:00+00:00,fe-02,25.342965176900115
2025-09-17 05:35:00+00:00,fe-02,32.921437588756575
2025-09-17 05:36:00+00:00,fe-02,26.89631751466605
2025-09-17 05:37:00+00:00,fe-02,28.932703468531987
2025-09-17 05:38:00+00:00,fe-02,25.902008476181496
2025-09-17 05:39:00+00:00,fe-02,25.836761667931157
2025-09-17 05:40:00+00:00,fe-02,24.830189239695017
2025-09-17 05:41:00+00:00,fe-02,29.0864482120518
2025-09-17 05:42:00+00:00,fe-02,29.73433535232487
2025-09-17 05:43:00+00:00,fe-02,28.923477019543636
2025-09-17 05:44:00+00:00,fe-02,33.11949001964865
2025-09-17 05:45:00+00:00,fe-02,34.040626999720764
2025-09-17 05:46:00+00:00,fe-02,31.519186729932855
2025-09-17 05:47:00+00:00,fe-02,26.690156409739956
2025-09-17 05:48:00+00:00,fe-02,24.9898543929708
2025-09-17 05:49:00+00:00,fe-02,34.1092045489366
2025-09-17 05:50:00+00:00,fe-02,25.844606305601
2025-09-17 05:51:00+00:00,fe-02,34.3928538283103
2025-09-17 05:52:00+00:00,fe-02,32.43112317927107
2025-09-17 05:53:00+00:00,fe-02,32.0650057259118
2025-09-17 05:54:00+00:00,fe-02,27.14992405340854
2025-09-17 05:55:00+00:00,fe-02,26.741471797297855
2025-09-17 05:56:00+00:00,fe-02,31.87536091398587
2025-09-17 05:57:00+00:00,fe-02,28.732616663884347
2025-09-17 05:58:00+00:00,fe-02,33.71855854946263
2025-09-17 05:59:00+00:00,fe-02,26.38116797852175
2025-09-17 06:00:00+00:00,fe-02,30.708220716576967
2025-09-17 06:01:00+00:00,fe-02,26.985482257762154
2025-09-17 06:02:00+00:00,fe-02,31.10915204936801
2025-09-17 06:03:00+00:00,fe-02,30.25513544916931
2025-09-17 06:04:00+00:00,fe-02,25.871420977758063
2025-09-17 06:05:00+00:00,fe-02,33.79386954899394
2025-09-17 06:06:00+00:00,fe-02,26.50248085875015
2025-09-17 06:07:00+00:00,fe-02,29.165572642804158
2025-09-17 06:08:00+00:00,fe-02,30.510012093343107
2025-09-17 06:09:00+00:00,fe-02,28.498305343811765
2025-09-17 06:10:00+00:00,fe-02,27.6331804526544
2025-09-17 06:11:00+00:00,fe-02,31.962088082159692
2025-09-17 06:12:00+00:00,fe-02,26.789978357417418
2025-09-17 06:13:00+00:00,fe-02,27.460141049421477
2025-09-17 06:14:00+00:00,fe-02,32.561049249639844
2025-09-17 06:15:00+00:00,fe-02,32.698694214116216
2025-09-17 06:16:00+00:00,fe-02,31.916866018558874
2025-09-17 06:17:00+00:00,fe-02,33.8233699583207
2025-09-17 06:18:00+00:00,fe-02,33.231369389281575
2025-09-17 06:19:00+00:00,fe-02,30.26893192989132
2025-09-17 06:20:00+00:00,fe-02,31.952673699808557
2025-09-17 06:21:00+00:00,fe-02,26.398429291854974
2025-09-17 06:22:00+00:00,fe-02,30.378540808974556
2025-09-17 06:23:00+00:00,fe-02,30.231627097596288
2025-09-17 06:24:00+00:00,fe-02,26.040267493799654
2025-09-17 06:25:00+00:00,fe-02,28.575633712568266
2025-09-17 06:26:00+00:00,fe-02,34.07033359569482
2025-09-17 06:27:00+00:00,fe-02,31.07177172749546
2025-09-17 06:28:00+00:00,fe-02,29.972254425443108
2025-09-17 06:29:00+00:00,fe-02,29.982627797818928
2025-09-17 06:30:00+00:00,fe-02,30.10577021448044
2025-09-17 06:31:00+00:00,fe-02,28.536112213749544
2025-09-17 06:32:00+00:00,fe-02,30.335291780784793
2025-09-17 06:33:00+00:00,fe-02,28.26655440432853
2025-09-17 06:34:00+00:00,fe-02,28.909188831918428
2025-09-17 06:35:00+00:00,fe-02,27.578376401904073
2025-09-17 06:36:00+00:00,fe-02,28.83076757581907
2025-09-17 06:37:00+00:00,fe-02,30.952783040449937
2025-09-17 06:38:00+00:00,fe-02,25.43781737783958
2025-09-17 06:39:00+00:00,fe-02,27.504605026186407
2025-09-17 06:40:00+00:00,fe-02,29.147694821408543
2025-09-17 06:41:00+00:00,fe-02,25.51868044535804
2025-09-17 06:42:00+00:00,fe-02,31.758272798475158
2025-09-17 06:43:00+00:00,fe-02,29.48164042835835
2025-09-17 06:44:00+00:00,fe-02,27.990186617675448
2025-09-17 06:45:00+00:00,fe-02,26.634157629575224
2025-09-17 06:46:00+00:00,fe-02,29.147910128490576
2025-09-17 06:47:00+00:00,fe-02,26.203500570871338
2025-09-17 06:48:00+00:00,fe-02,31.32350782341451
2025-09-17 06:49:00+00:00,fe-02,29.851665991972695
2025-09-17 06:50:00+00:00,fe-02,29.035598481396995
2025-09-17 06:51:00+00:00,fe-02,32.96706865508391
2025-09-17 06:52:00+00:00,fe-02,29.379776106277394
2025-09-17 06:53:00+00:00,fe-02,28.08609153309632
2025-09-17 06:54:00+00:00,fe-02,30.91464195702079
2025-09-17 06:55:00+00:00,fe-02,30.749607168322914
2025-09-17 06:56:00+00:00,fe-02,34.51340777431815
2025-09-17 06:57:00+00:00,fe-02,32.11446126569632
2025-09-17 06:58:00+00:00,fe-02,29.267592663708673
2025-09-17 06:59:00+00:00,fe-02,34.61062206977495
2025-09-17 07:00:00+00:00,fe-02,33.93009105075809
2025-09-17 07:01:00+00:00,fe-02,31.73983495199751
2025-09-17 07:02:00+00:00,fe-02,27.75117966005358
2025-09-17 07:03:00+00:00,fe-02,24.920101291631696
2025-09-17 07:04:00+00:00,fe-02,34.146996174102256
2025-09-17 07:05:00+00:00,fe-02,32.785994795195855
2025-09-17 07:06:00+00:00,fe-02,27.84998859696325
2025-09-17 07:07:00+00:00,fe-02,25.9965790142106
2025-09-17 07:08:00+00:00,fe-02,33.78305005620649
2025-09-17 07:09:00+00:00,fe-02,28.056203696493267
2025-09-17 07:10:00+00:00,fe-02,28.743854320832373
2025-09-17 07:11:00+00:00,fe-02,30.9372930463848
2025-09-17 07:12:00+00:00,fe-02,30.07070159894158
2025-09-17 07:13:00+00:00,fe-02,27.537583485436144
2025-09-17 07:14:00+00:00,fe-02,33.16467056307653
2025-09-17 07:15:00+00:00,fe-02,28.848719896999537
2025-09-17 07:16:00+00:00,fe-02,25.952537311978187
2025-09-17 07:17:00+00:00,fe-02,28.482127367540517
2025-09-17 07:18:00+00:00,fe-02,30.606527624597142
2025-09-17 07:19:00+00:00,fe-02,29.41093642428439
2025-09-17 07:20:00+00:00,fe-02,34.525552249577565
2025-09-17 07:21:00+00:00,fe-02,34.44398432381224
2025-09-17 07:22:00+00:00,fe-02,29.564132739772827
2025-09-17 07:23:00+00:00,fe-02,26.268611813755655
2025-09-17 07:24:00+00:00,fe-02,28.05060040747347
2025-09-17 07:25:00+00:00,fe-02,29.37502599633191
2025-09-17 07:26:00+00:00,fe-02,30.48612769925433
2025-09-17 07:27:00+00:00,fe-02,29.830650120092315
2025-09-17 07:28:00+00:00,fe-02,28.530762351630145
2025-09-17 07:29:00+00:00,fe-02,33.85298406030075
2025-09-17 07:30:00+00:00,fe-02,29.59584733845322
2025-09-17 07:31:00+00:00,fe-02,26.970182018404188
2025-09-17 07:32:00+00:00,fe-02,25.657857698378685
2025-09-17 07:33:00+00:00,fe-02,32.37133815631007
2025-09-17 07:34:00+00:00,fe-02,29.968221963402186
2025-09-17 07:35:00+00:00,fe-02,34.49508072750401
2025-09-17 07:36:00+00:00,fe-02,26.88038660316274
2025-09-17 07:37:00+00:00,fe-02,24.61266324821338
2025-09-17 07:38:00+00:00,fe-02,28.895757259871345
2025-09-17 07:39:00+00:00,fe-02,25.582887354754515
2025-09-17 07:40:00+00:00,fe-02,28.869479242674508
2025-09-17 07:41:00+00:00,fe-02,31.020440863133754
2025-09-17 07:42:00+00:00,fe-02,32.037064446610835
2025-09-17 07:43:00+00:00,fe-02,32.1841464402881
2025-09-17 07:44:00+00:00,fe-02,26.663361224420285
2025-09-17 07:45:00+00:00,fe-02,29.838444704859867
2025-09-17 07:46:00+00:00,fe-02,28.464758679232062
2025-09-17 07:47:00+00:00,fe-02,27.03072595579471
2025-09-17 07:48:00+00:00,fe-02,34.17119564681238
2025-09-17 07:49:00+00:00,fe-02,24.403152531998426
2025-09-17 07:50:00+00:00,fe-02,26.660386625629076
2025-09-17 07:51:00+00:00,fe-02,32.69464092784188
2025-09-17 07:52:00+00:00,fe-02,28.642707051615908
2025-09-17 07:53:00+00:00,fe-02,25.698433170765934
2025-09-17 07:54:00+00:00,fe-02,35.21352925478465
2025-09-17 07:55:00+00:00,fe-02,33.48803404159112
2025-09-17 07:56:00+00:00,fe-02,32.86675272960511
2025-09-17 07:57:00+00:00,fe-02,33.37895856620522
2025-09-17 07:58:00+00:00,fe-02,35.22285761763483
2025-09-17 07:59:00+00:00,fe-02,30.209586119468426
2025-09-17 08:00:00+00:00,fe-02,26.96004051138559
2025-09-17 08:01:00+00:00,fe-02,27.959624197889994
2025-09-17 08:02:00+00:00,fe-02,34.4492555024494
2025-09-17 08:03:00+00:00,fe-02,29.176395334539905
2025-09-17 08:04:00+00:00,fe-02,34.05231537086225
2025-09-17 08:05:00+00:00,fe-02,34.113348982114815
2025-09-17 08:06:00+00:00,fe-02,28.458805451136016
2025-09-17 08:07:00+00:00,fe-02,34.1384825201229
2025-09-17 08:08:00+00:00,fe-02,27.578405258907342
2025-09-17 08:09:00+00:00,fe-02,27.569877536058105
2025-09-17 08:10:00+00:00,fe-02,27.1893487409324
2025-09-17 08:11:00+00:00,fe-02,26.761978203310225
2025-09-17 08:12:00+00:00,fe-02,25.984427174507637
2025-09-17 08:13:00+00:00,fe-02,28.070244050629483
2025-09-17 08:14:00+00:00,fe-02,30.70281797949921
2025-09-17 08:15:00+00:00,fe-02,30.315463742515124
2025-09-17 08:16:00+00:00,fe-02,28.065498106901316
2025-09-17 08:17:00+00:00,fe-02,30.835742549738388
2025-09-17 08:18:00+00:00,fe-02,24.38449501960628
2025-09-17 08:19:00+00:00,fe-02,32.56855914290446
2025-09-17 08:20:00+00:00,fe-02,31.821802361389977
2025-09-17 08:21:00+00:00,fe-02,35.12262617280538
2025-09-17 08:22:00+00:00,fe-02,27.8620772319671
2025-09-17 08:23:00+00:00,fe-02,33.010650285152124
2025-09-17 08:24:00+00:00,fe-02,34.116082023684264
2025-09-17 08:25:00+00:00,fe-02,26.316505916695267
2025-09-17 08:26:00+00:00,fe-02,110.9080068809252
2025-09-17 08:27:00+00:00,fe-02,118.89411707067953
2025-09-17 08:28:00+00:00,fe-02,94.56676125050146
2025-09-17 08:29:00+00:00,fe-02,112.24607597985293
2025-09-17 08:30:00+00:00,fe-02,106.60511206633835
2025-09-17 08:31:00+00:00,fe-02,98.34926176324608
2025-09-17 08:32:00+00:00,fe-02,124.13310866835295
2025-09-17 08:33:00+00:00,fe-02,94.93257264824328
2025-09-17 08:34:00+00:00,fe-02,128.41708282307718
2025-09-17 08:35:00+00:00,fe-02,120.06575105078954
2025-09-17 08:36:00+00:00,fe-02,127.20275946351944
2025-09-17 08:37:00+00:00,fe-02,122.58575250995834
2025-09-17 08:38:00+00:00,fe-02,126.24814228833586
2025-09-17 08:39:00+00:00,fe-02,110.87559396826131
2025-09-17 08:40:00+00:00,fe-02,117.2334005977071
2025-09-17 08:41:00+00:00,fe-02,110.96864604100146
2025-09-17 08:42:00+00:00,fe-02,121.98942435827637
2025-09-17 08:43:00+00:00,fe-02,113.81511052476696
2025-09-17 08:44:00+00:00,fe-02,139.63524614868956
2025-09-17 08:45:00+00:00,fe-02,144.9421597312886
2025-09-17 08:46:00+00:00,fe-02,128.35182518818047
2025-09-17 08:47:00+00:00,fe-02,137.445436877793
2025-09-17 08:48:00+00:00,fe-02,125.13005052507711
2025-09-17 08:49:00+00:00,fe-02,146.8697829460159
2025-09-17 08:50:00+00:00,fe-02,130.3987468114254
2025-09-17 08:51:00+00:00,fe-02,136.232008340206
2025-09-17 08:52:00+00:00,fe-02,144.40564016634076
2025-09-17 08:53:00+00:00,fe-02,158.4714466480806
2025-09-17 08:54:00+00:00,fe-02,142.15031268752668
2025-09-17 08:55:00+00:00,fe-02,157.4708521987244
2025-09-17 08:56:00+00:00,fe-02,151.88613550813218
2025-09-17 08:57:00+00:00,fe-02,154.0245617229101
2025-09-17 08:58:00+00:00,fe-02,139.5877201583093
2025-09-17 08:59:00+00:00,fe-02,155.46966000130155
2025-09-17 09:00:00+00:00,fe-02,152.2405035816512
2025-09-17 09:01:00+00:00,fe-02,170.63457540244167
2025-09-17 09:02:00+00:00,fe-02,136.13169986745572
2025-09-17 09:03:00+00:00,fe-02,147.26063072669658
2025-09-17 09:04:00+00:00,fe-02,163.80677652101403
2025-09-17 09:05:00+00:00,fe-02,139.4792595553615
2025-09-17 09:06:00+00:00,fe-02,152.60305338136322
2025-09-17 09:07:00+00:00,fe-02,140.854243107878
2025-09-17 09:08:00+00:00,fe-02,163.38674810186404
2025-09-17 09:09:00+00:00,fe-02,171.10156299413157
2025-09-17 09:10:00+00:00,fe-02,159.03718992303425
2025-09-17 09:11:00+00:00,fe-02,159.0166551891342
2025-09-17 09:12:00+00:00,fe-02,146.71651219613202
2025-09-17 09:13:00+00:00,fe-02,160.66693209489912
2025-09-17 09:14:00+00:00,fe-02,167.29635405491172
2025-09-17 09:15:00+00:00,fe-02,171.18993621177097
2025-09-17 09:16:00+00:00,fe-02,167.98828884181518
2025-09-17 09:17:00+00:00,fe-02,173.27602612525868
2025-09-17 09:18:00+00:00,fe-02,178.28982567467722
2025-09-17 09:19:00+00:00,fe-02,180.26405334456803
2025-09-17 09:20:00+00:00,fe-02,189.9395193571191
2025-09-17 09:21:00+00:00,fe-02,153.5693280859415
2025-09-17 09:22:00+00:00,fe-02,196.6118106351641
2025-09-17 09:23:00+00:00,fe-02,163.6000629178646
2025-09-17 09:24:00+00:00,fe-02,155.99993911713833
2025-09-17 09:25:00+00:00,fe-02,191.04960364531354
2025-09-17 09:26:00+00:00,fe-02,212.07561252239213
2025-09-17 09:27:00+00:00,fe-02,190.23352980260685
2025-09-17 09:28:00+00:00,fe-02,206.0974140006797
2025-09-17 09:29:00+00:00,fe-02,180.53272879369845
2025-09-17 09:30:00+00:00,fe-02,208.98529593700908
2025-09-17 09:31:00+00:00,fe-02,194.43104870889005
2025-09-17 09:32:00+00:00,fe-02,208.71246105284206
2025-09-17 09:33:00+00:00,fe-02,222.2081451110681
2025-09-17 09:34:00+00:00,fe-02,188.40728864169904
2025-09-17 09:35:00+00:00,fe-02,191.15509376539612
2025-09-17 09:36:00+00:00,fe-02,174.54488904940573
2025-09-17 09:37:00+00:00,fe-02,220.9379037134664
2025-09-17 09:38:00+00:00,fe-02,221.6298954986067
2025-09-17 09:39:00+00:00,fe-02,217.65209157570624
2025-09-17 09:40:00+00:00,fe-02,195.09473036494663
2025-09-17 09:41:00+00:00,fe-02,190.64712521073727
2025-09-17 09:42:00+00:00,fe-02,212.77992165927023
2025-09-17 09:43:00+00:00,fe-02,194.23910540364295
2025-09-17 09:44:00+00:00,fe-02,213.1666340445211
2025-09-17 09:45:00+00:00,fe-02,208.05963886193194
2025-09-17 09:46:00+00:00,fe-02,157.11394277878344
2025-09-17 09:47:00+00:00,fe-02,175.37067936519426
2025-09-17 09:48:00+00:00,fe-02,148.16783792096965
2025-09-17 09:49:00+00:00,fe-02,157.92132989710288
2025-09-17 09:50:00+00:00,fe-02,153.06352632578282
2025-09-17 09:51:00+00:00,fe-02,178.09182565665458
2025-09-17 09:52:00+00:00,fe-02,147.89522716623395
2025-09-17 09:53:00+00:00,fe-02,140.27447691592528
2025-09-17 09:54:00+00:00,fe-02,128.35195522087895
2025-09-17 09:55:00+00:00,fe-02,160.26339065214168
2025-09-17 09:56:00+00:00,fe-02,135.6550970457238
2025-09-17 09:57:00+00:00,fe-02,118.58649629026831
2025-09-17 09:58:00+00:00,fe-02,131.67235765713164
2025-09-17 09:59:00+00:00,fe-02,122.29066076018945
2025-09-17 10:00:00+00:00,fe-02,126.17711558752647
2025-09-17 10:01:00+00:00,fe-02,134.95206379796272
2025-09-17 10:02:00+00:00,fe-02,116.18886747647326
2025-09-17 10:03:00+00:00,fe-02,115.17953275089677
2025-09-17 10:04:00+00:00,fe-02,122.5919498064078
2025-09-17 10:05:00+00:00,fe-02,117.86214849286753
2025-09-17 10:06:00+00:00,fe-02,115.64001017712529
2025-09-17 10:07:00+00:00,fe-02,111.33828093264552
2025-09-17 10:08:00+00:00,fe-02,96.97912664984261
2025-09-17 10:09:00+00:00,fe-02,95.21869002669877
2025-09-17 10:10:00+00:00,fe-02,113.35924048293676
2025-09-17 10:11:00+00:00,fe-02,97.7845161696321
2025-09-17 10:12:00+00:00,fe-02,109.11095339311608
2025-09-17 10:13:00+00:00,fe-02,87.06795383712267
2025-09-17 10:14:00+00:00,fe-02,104.46653985864505
2025-09-17 10:15:00+00:00,fe-02,89.13298692744665
2025-09-17 10:16:00+00:00,fe-02,104.59783899994852
2025-09-17 10:17:00+00:00,fe-02,103.35493816722007
2025-09-17 10:18:00+00:00,fe-02,84.32954173486316
2025-09-17 10:19:00+00:00,fe-02,92.84681973715925
2025-09-17 10:20:00+00:00,fe-02,79.41185972074695
2025-09-17 10:21:00+00:00,fe-02,96.3145522048667
2025-09-17 10:22:00+00:00,fe-02,80.86595442475824
2025-09-17 10:23:00+00:00,fe-02,76.59360203421099
2025-09-17 10:24:00+00:00,fe-02,77.65959830475951
2025-09-17 10:25:00+00:00,fe-02,72.42840662048054
2025-09-17 10:26:00+00:00,fe-02,81.54043234172335
2025-09-16 10:26:00+00:00,fe-03,30.224600788543388
2025-09-16 10:27:00+00:00,fe-03,25.285445421133666
2025-09-16 10:28:00+00:00,fe-03,30.221222998049484
2025-09-16 10:29:00+00:00,fe-03,21.30671595274361
2025-09-16 10:30:00+00:00,fe-03,27.410244514080254
2025-09-16 10:31:00+00:00,fe-03,26.195246433074267
2025-09-16 10:32:00+00:00,fe-03,28.214726950815372
2025-09-16 10:33:00+00:00,fe-03,27.47147826793187
2025-09-16 10:34:00+00:00,fe-03,24.358962429797266
2025-09-16 10:35:00+00:00,fe-03,23.353355402404873
2025-09-16 10:36:00+00:00,fe-03,24.316408309774744
2025-09-16 10:37:00+00:00,fe-03,26.082220869649067
2025-09-16 10:38:00+00:00,fe-03,26.83589175465154
2025-09-16 10:39:00+00:00,fe-03,24.35778212889448
2025-09-16 10:40:00+00:00,fe-03,26.985783055812696
2025-09-16 10:41:00+00:00,fe-03,24.10505747914874
2025-09-16 10:42:00+00:00,fe-03,27.87740803046833
2025-09-16 10:43:00+00:00,fe-03,26.01393032312232
2025-09-16 10:44:00+00:00,fe-03,27.587273861192976
2025-09-16 10:45:00+00:00,fe-03,29.94583547427567
2025-09-16 10:46:00+00:00,fe-03,23.082435861262994
2025-09-16 10:47:00+00:00,fe-03,21.79270664520713
2025-09-16 10:48:00+00:00,fe-03,29.337995987414555
2025-09-16 10:49:00+00:00,fe-03,26.20642352120523
2025-09-16 10:50:00+00:00,fe-03,25.10802555432827
2025-09-16 10:51:00+00:00,fe-03,24.03664491917837
2025-09-16 10:52:00+00:00,fe-03,23.670929495126522
2025-09-16 10:53:00+00:00,fe-03,26.518780417963175
2025-09-16 10:54:00+00:00,fe-03,22.336679007988053
2025-09-16 10:55:00+00:00,fe-03,23.110822286526577
2025-09-16 10:56:00+00:00,fe-03,23.454130626784163
2025-09-16 10:57:00+00:00,fe-03,23.284586634519357
2025-09-16 10:58:00+00:00,fe-03,27.688954342234897
2025-09-16 10:59:00+00:00,fe-03,23.668279945762137
2025-09-16 11:00:00+00:00,fe-03,23.99100377689806
2025-09-16 11:01:00+00:00,fe-03,27.899363923121783
2025-09-16 11:02:00+00:00,fe-03,20.58863314633533
2025-09-16 11:03:00+00:00,fe-03,29.524605581890004
2025-09-16 11:04:00+00:00,fe-03,22.992970422658747
2025-09-16 11:05:00+00:00,fe-03,27.659347932278354
2025-09-16 11:06:00+00:00,fe-03,27.052628941502785
2025-09-16 11:07:00+00:00,fe-03,25.889370716143443
2025-09-16 11:08:00+00:00,fe-03,23.594636105517978
2025-09-16 11:09:00+00:00,fe-03,20.936402402273785
2025-09-16 11:10:00+00:00,fe-03,25.856171359645202
2025-09-16 11:11:00+00:00,fe-03,27.0118834306305
2025-09-16 11:12:00+00:00,fe-03,24.92977393310072
2025-09-16 11:13:00+00:00,fe-03,28.926195314808062
2025-09-16 11:14:00+00:00,fe-03,22.24841043142738
2025-09-16 11:15:00+00:00,fe-03,24.48845283435962
2025-09-16 11:16:00+00:00,fe-03,27.025538194235537
2025-09-16 11:17:00+00:00,fe-03,23.061310464612053
2025-09-16 11:18:00+00:00,fe-03,26.606288904011212
2025-09-16 11:19:00+00:00,fe-03,26.79216862165776
2025-09-16 11:20:00+00:00,fe-03,22.30914630386395
2025-09-16 11:21:00+00:00,fe-03,23.06617301203766
2025-09-16 11:22:00+00:00,fe-03,25.293955752856803
2025-09-16 11:23:00+00:00,fe-03,26.792866017113177
2025-09-16 11:24:00+00:00,fe-03,23.51776865446972
2025-09-16 11:25:00+00:00,fe-03,28.399333174819233
2025-09-16 11:26:00+00:00,fe-03,23.291391711023902
2025-09-16 11:27:00+00:00,fe-03,25.18108740074112
2025-09-16 11:28:00+00:00,fe-03,26.426898407672116
2025-09-16 11:29:00+00:00,fe-03,24.657320411809682
2025-09-16 11:30:00+00:00,fe-03,22.590975064404624
2025-09-16 11:31:00+00:00,fe-03,22.421235532850226
2025-09-16 11:32:00+00:00,fe-03,29.105384611366677
2025-09-16 11:33:00+00:00,fe-03,29.502750606286508
2025-09-16 11:34:00+00:00,fe-03,29.128405713453613
2025-09-16 11:35:00+00:00,fe-03,23.698712661482872
2025-09-16 11:36:00+00:00,fe-03,25.327755478112152
2025-09-16 11:37:00+00:00,fe-03,22.895628848975697
2025-09-16 11:38:00+00:00,fe-03,28.195325572174866
2025-09-16 11:39:00+00:00,fe-03,26.870525687780297
2025-09-16 11:40:00+00:00,fe-03,26.929866293825626
2025-09-16 11:41:00+00:00,fe-03,30.16652030437537
2025-09-16 11:42:00+00:00,fe-03,25.82601213671811
2025-09-16 11:43:00+00:00,fe-03,25.584057428673617
