timestamp,priority,pfc_pause_rx_cumulative
2025-09-16 17:29:00+00:00,2,1458
2025-09-16 17:30:00+00:00,2,1461
2025-09-16 17:31:00+00:00,2,1463
2025-09-16 17:32:00+00:00,2,1468
2025-09-16 17:33:00+00:00,2,1469
2025-09-16 17:34:00+00:00,2,1474
2025-09-16 17:35:00+00:00,2,1478
2025-09-16 17:36:00+00:00,2,1482
2025-09-16 17:37:00+00:00,2,1483
2025-09-16 17:38:00+00:00,2,1485
2025-09-16 17:39:00+00:00,2,1487
2025-09-16 17:40:00+00:00,2,1487
2025-09-16 17:41:00+00:00,2,1491
2025-09-16 17:42:00+00:00,2,1497
2025-09-16 17:43:00+00:00,2,1500
2025-09-16 17:44:00+00:00,2,1505
2025-09-16 17:45:00+00:00,2,1508
2025-09-16 17:46:00+00:00,2,1513
2025-09-16 17:47:00+00:00,2,1517
2025-09-16 17:48:00+00:00,2,1518
2025-09-16 17:49:00+00:00,2,1519
2025-09-16 17:50:00+00:00,2,1524
2025-09-16 17:51:00+00:00,2,1526
2025-09-16 17:52:00+00:00,2,1526
2025-09-16 17:53:00+00:00,2,1528
2025-09-16 17:54:00+00:00,2,1529
2025-09-16 17:55:00+00:00,2,1531
2025-09-16 17:56:00+00:00,2,1535
2025-09-16 17:57:00+00:00,2,1540
2025-09-16 17:58:00+00:00,2,1543
2025-09-16 17:59:00+00:00,2,1546
2025-09-16 18:00:00+00:00,2,1550
2025-09-16 18:01:00+00:00,2,1554
2025-09-16 18:02:00+00:00,2,1557
2025-09-16 18:03:00+00:00,2,1560
2025-09-16 18:04:00+00:00,2,1561
2025-09-16 18:05:00+00:00,2,1563
2025-09-16 18:06:00+00:00,2,1568
2025-09-16 18:07:00+00:00,2,1572
2025-09-16 18:08:00+00:00,2,1574
2025-09-16 18:09:00+00:00,2,1578
2025-09-16 18:10:00+00:00,2,1581
2025-09-16 18:11:00+00:00,2,1584
2025-09-16 18:12:00+00:00,2,1591
2025-09-16 18:13:00+00:00,2,1595
2025-09-16 18:14:00+00:00,2,1595
2025-09-16 18:15:00+00:00,2,1598
2025-09-16 18:16:00+00:00,2,1602
2025-09-16 18:17:00+00:00,2,1606
2025-09-16 18:18:00+00:00,2,1606
2025-09-16 18:19:00+00:00,2,1609
2025-09-16 18:20:00+00:00,2,1611
2025-09-16 18:21:00+00:00,2,1614
2025-09-16 18:22:00+00:00,2,1619
2025-09-16 18:23:00+00:00,2,1627
2025-09-16 18:24:00+00:00,2,1629
2025-09-16 18:25:00+00:00,2,1631
2025-09-16 18:26:00+00:00,2,1634
2025-09-16 18:27:00+00:00,2,1636
2025-09-16 18:28:00+00:00,2,1640
2025-09-16 18:29:00+00:00,2,1641
2025-09-16 18:30:00+00:00,2,1645
2025-09-16 18:31:00+00:00,2,1648
2025-09-16 18:32:00+00:00,2,1649
2025-09-16 18:33:00+00:00,2,1652
2025-09-16 18:34:00+00:00,2,1655
2025-09-16 18:35:00+00:00,2,1657
2025-09-16 18:36:00+00:00,2,1658
2025-09-16 18:37:00+00:00,2,1661
2025-09-16 18:38:00+00:00,2,1663
2025-09-16 18:39:00+00:00,2,1665
2025-09-16 18:40:00+00:00,2,1667
2025-09-16 18:41:00+00:00,2,1673
2025-09-16 18:42:00+00:00,2,1677
2025-09-16 18:43:00+00:00,2,1680
2025-09-16 18:44:00+00:00,2,1685
2025-09-16 18:45:00+00:00,2,1689
2025-09-16 18:46:00+00:00,2,1693
2025-09-16 18:47:00+00:00,2,1695
2025-09-16 18:48:00+00:00,2,1697
2025-09-16 18:49:00+00:00,2,1699
2025-09-16 18:50:00+00:00,2,1701
2025-09-16 18:51:00+00:00,2,1706
2025-09-16 18:52:00+00:00,2,1714
2025-09-16 18:53:00+00:00,2,1715
2025-09-16 18:54:00+00:00,2,1717
2025-09-16 18:55:00+00:00,2,1719
2025-09-16 18:56:00+00:00,2,1720
2025-09-16 18:57:00+00:00,2,1721
2025-09-16 18:58:00+00:00,2,1723
2025-09-16 18:59:00+00:00,2,1726
2025-09-16 19:00:00+00:00,2,1728
2025-09-16 19:01:00+00:00,2,1730
2025-09-16 19:02:00+00:00,2,1730
2025-09-16 19:03:00+00:00,2,1734
2025-09-16 19:04:00+00:00,2,1742
2025-09-16 19:05:00+00:00,2,1745
2025-09-16 19:06:00+00:00,2,1746
2025-09-16 19:07:00+00:00,2,1748
2025-09-16 19:08:00+00:00,2,1749
2025-09-16 19:09:00+00:00,2,1752
2025-09-16 19:10:00+00:00,2,1757
2025-09-16 19:11:00+00:00,2,1759
2025-09-16 19:12:00+00:00,2,1761
2025-09-16 19:13:00+00:00,2,1766
2025-09-16 19:14:00+00:00,2,1769
2025-09-16 19:15:00+00:00,2,1771
2025-09-16 19:16:00+00:00,2,1772
2025-09-16 19:17:00+00:00,2,1776
2025-09-16 19:18:00+00:00,2,1781
2025-09-16 19:19:00+00:00,2,1782
2025-09-16 19:20:00+00:00,2,1784
2025-09-16 19:21:00+00:00,2,1787
2025-09-16 19:22:00+00:00,2,1788
2025-09-16 19:23:00+00:00,2,1790
2025-09-16 19:24:00+00:00,2,1795
2025-09-16 19:25:00+00:00,2,1797
2025-09-16 19:26:00+00:00,2,1799
2025-09-16 19:27:00+00:00,2,1801
2025-09-16 19:28:00+00:00,2,1805
2025-09-16 19:29:00+00:00,2,1806
2025-09-16 19:30:00+00:00,2,1808
2025-09-16 19:31:00+00:00,2,1810
2025-09-16 19:32:00+00:00,2,1810
2025-09-16 19:33:00+00:00,2,1812
2025-09-16 19:34:00+00:00,2,1815
2025-09-16 19:35:00+00:00,2,1819
2025-09-16 19:36:00+00:00,2,1823
2025-09-16 19:37:00+00:00,2,1824
2025-09-16 19:38:00+00:00,2,1827
2025-09-16 19:39:00+00:00,2,1829
2025-09-16 19:40:00+00:00,2,1832
2025-09-16 19:41:00+00:00,2,1834
2025-09-16 19:42:00+00:00,2,1839
2025-09-16 19:43:00+00:00,2,1840
2025-09-16 19:44:00+00:00,2,1844
2025-09-16 19:45:00+00:00,2,1845
2025-09-16 19:46:00+00:00,2,1849
2025-09-16 19:47:00+00:00,2,1850
2025-09-16 19:48:00+00:00,2,1855
2025-09-16 19:49:00+00:00,2,1861
2025-09-16 19:50:00+00:00,2,1863
2025-09-16 19:51:00+00:00,2,1865
2025-09-16 19:52:00+00:00,2,1868
2025-09-16 19:53:00+00:00,2,1873
2025-09-16 19:54:00+00:00,2,1875
2025-09-16 19:55:00+00:00,2,1880
2025-09-16 19:56:00+00:00,2,1884
2025-09-16 19:57:00+00:00,2,1888
2025-09-16 19:58:00+00:00,2,1891
2025-09-16 19:59:00+00:00,2,1894
2025-09-16 20:00:00+00:00,2,1896
2025-09-16 20:01:00+00:00,2,1898
2025-09-16 20:02:00+00:00,2,1899
2025-09-16 20:03:00+00:00,2,1901
2025-09-16 20:04:00+00:00,2,1907
2025-09-16 20:05:00+00:00,2,1912
2025-09-16 20:06:00+00:00,2,1912
2025-09-16 20:07:00+00:00,2,1918
2025-09-16 20:08:00+00:00,2,1923
2025-09-16 20:09:00+00:00,2,1927
2025-09-16 20:10:00+00:00,2,1934
2025-09-16 20:11:00+00:00,2,1936
2025-09-16 20:12:00+00:00,2,1938
2025-09-16 20:13:00+00:00,2,1942
2025-09-16 20:14:00+00:00,2,1944
2025-09-16 20:15:00+00:00,2,1946
2025-09-16 20:16:00+00:00,2,1952
2025-09-16 20:17:00+00:00,2,1953
2025-09-16 20:18:00+00:00,2,1956
2025-09-16 20:19:00+00:00,2,1959
2025-09-16 20:20:00+00:00,2,1961
2025-09-16 20:21:00+00:00,2,1962
2025-09-16 20:22:00+00:00,2,1966
2025-09-16 20:23:00+00:00,2,1968
2025-09-16 20:24:00+00:00,2,1972
2025-09-16 20:25:00+00:00,2,1975
2025-09-16 20:26:00+00:00,2,1978
2025-09-16 20:27:00+00:00,2,1983
2025-09-16 20:28:00+00:00,2,1985
2025-09-16 20:29:00+00:00,2,1988
2025-09-16 20:30:00+00:00,2,1990
2025-09-16 20:31:00+00:00,2,1994
2025-09-16 20:32:00+00:00,2,1999
2025-09-16 20:33:00+00:00,2,1999
2025-09-16 20:34:00+00:00,2,2001
2025-09-16 20:35:00+00:00,2,2005
2025-09-16 20:36:00+00:00,2,2007
2025-09-16 20:37:00+00:00,2,2010
2025-09-16 20:38:00+00:00,2,2011
2025-09-16 20:39:00+00:00,2,2016
2025-09-16 20:40:00+00:00,2,2021
2025-09-16 20:41:00+00:00,2,2027
2025-09-16 20:42:00+00:00,2,2031
2025-09-16 20:43:00+00:00,2,2031
2025-09-16 20:44:00+00:00,2,2034
2025-09-16 20:45:00+00:00,2,2039
2025-09-16 20:46:00+00:00,2,2044
2025-09-16 20:47:00+00:00,2,2048
2025-09-16 20:48:00+00:00,2,2051
2025-09-16 20:49:00+00:00,2,2054
2025-09-16 20:50:00+00:00,2,2056
2025-09-16 20:51:00+00:00,2,2057
2025-09-16 20:52:00+00:00,2,2061
2025-09-16 20:53:00+00:00,2,2061
2025-09-16 20:54:00+00:00,2,2068
2025-09-16 20:55:00+00:00,2,2071
2025-09-16 20:56:00+00:00,2,2073
2025-09-16 20:57:00+00:00,2,2078
2025-09-16 20:58:00+00:00,2,2079
2025-09-16 20:59:00+00:00,2,2082
2025-09-16 21:00:00+00:00,2,2086
2025-09-16 21:01:00+00:00,2,2089
2025-09-16 21:02:00+00:00,2,2090
2025-09-16 21:03:00+00:00,2,2096
2025-09-16 21:04:00+00:00,2,2099
2025-09-16 21:05:00+00:00,2,2103
2025-09-16 21:06:00+00:00,2,2104
2025-09-16 21:07:00+00:00,2,2107
2025-09-16 21:08:00+00:00,2,2108
2025-09-16 21:09:00+00:00,2,2112
2025-09-16 21:10:00+00:00,2,2114
2025-09-16 21:11:00+00:00,2,2119
2025-09-16 21:12:00+00:00,2,2123
2025-09-16 21:13:00+00:00,2,2131
2025-09-16 21:14:00+00:00,2,2133
2025-09-16 21:15:00+00:00,2,2136
2025-09-16 21:16:00+00:00,2,2138
2025-09-16 21:17:00+00:00,2,2138
2025-09-16 21:18:00+00:00,2,2142
2025-09-16 21:19:00+00:00,2,2145
2025-09-16 21:20:00+00:00,2,2152
2025-09-16 21:21:00+00:00,2,2155
2025-09-16 21:22:00+00:00,2,2160
2025-09-16 21:23:00+00:00,2,2164
2025-09-16 21:24:00+00:00,2,2170
2025-09-16 21:25:00+00:00,2,2171
2025-09-16 21:26:00+00:00,2,2175
2025-09-16 21:27:00+00:00,2,2178
2025-09-16 21:28:00+00:00,2,2179
2025-09-16 21:29:00+00:00,2,2183
2025-09-16 21:30:00+00:00,2,2184
2025-09-16 21:31:00+00:00,2,2187
2025-09-16 21:32:00+00:00,2,2191
2025-09-16 21:33:00+00:00,2,2198
2025-09-16 21:34:00+00:00,2,2203
2025-09-16 21:35:00+00:00,2,2205
2025-09-16 21:36:00+00:00,2,2209
2025-09-16 21:37:00+00:00,2,2213
2025-09-16 21:38:00+00:00,2,2214
2025-09-16 21:39:00+00:00,2,2216
2025-09-16 21:40:00+00:00,2,2219
2025-09-16 21:41:00+00:00,2,2221
2025-09-16 21:42:00+00:00,2,2223
2025-09-16 21:43:00+00:00,2,2225
2025-09-16 21:44:00+00:00,2,2228
2025-09-16 21:45:00+00:00,2,2232
2025-09-16 21:46:00+00:00,2,2235
2025-09-16 21:47:00+00:00,2,2240
2025-09-16 21:48:00+00:00,2,2242
2025-09-16 21:49:00+00:00,2,2244
2025-09-16 21:50:00+00:00,2,2246
2025-09-16 21:51:00+00:00,2,2249
2025-09-16 21:52:00+00:00,2,2253
2025-09-16 21:53:00+00:00,2,2254
2025-09-16 21:54:00+00:00,2,2261
2025-09-16 21:55:00+00:00,2,2265
2025-09-16 21:56:00+00:00,2,2269
2025-09-16 21:57:00+00:00,2,2271
2025-09-16 21:58:00+00:00,2,2275
2025-09-16 21:59:00+00:00,2,2278
2025-09-16 22:00:00+00:00,2,2280
2025-09-16 22:01:00+00:00,2,2283
2025-09-16 22:02:00+00:00,2,2287
2025-09-16 22:03:00+00:00,2,2288
2025-09-16 22:04:00+00:00,2,2288
2025-09-16 22:05:00+00:00,2,2291
2025-09-16 22:06:00+00:00,2,2293
2025-09-16 22:07:00+00:00,2,2300
2025-09-16 22:08:00+00:00,2,2307
2025-09-16 22:09:00+00:00,2,2311
2025-09-16 22:10:00+00:00,2,2315
2025-09-16 22:11:00+00:00,2,2317
2025-09-16 22:12:00+00:00,2,2319
2025-09-16 22:13:00+00:00,2,2322
2025-09-16 22:14:00+00:00,2,2327
2025-09-16 22:15:00+00:00,2,2331
2025-09-16 22:16:00+00:00,2,2337
2025-09-16 22:17:00+00:00,2,2337
2025-09-16 22:18:00+00:00,2,2341
2025-09-16 22:19:00+00:00,2,2344
2025-09-16 22:20:00+00:00,2,2347
2025-09-16 22:21:00+00:00,2,2348
2025-09-16 22:22:00+00:00,2,2350
2025-09-16 22:23:00+00:00,2,2353
2025-09-16 22:24:00+00:00,2,2357
2025-09-16 22:25:00+00:00,2,2360
2025-09-16 22:26:00+00:00,2,2365
2025-09-16 22:27:00+00:00,2,2368
2025-09-16 22:28:00+00:00,2,2369
2025-09-16 22:29:00+00:00,2,2371
2025-09-16 22:30:00+00:00,2,2372
2025-09-16 22:31:00+00:00,2,2375
2025-09-16 22:32:00+00:00,2,2375
2025-09-16 22:33:00+00:00,2,2376
2025-09-16 22:34:00+00:00,2,2376
2025-09-16 22:35:00+00:00,2,2379
2025-09-16 22:36:00+00:00,2,2380
2025-09-16 22:37:00+00:00,2,2383
2025-09-16 22:38:00+00:00,2,2387
2025-09-16 22:39:00+00:00,2,2389
2025-09-16 22:40:00+00:00,2,2392
2025-09-16 22:41:00+00:00,2,2395
2025-09-16 22:42:00+00:00,2,2401
2025-09-16 22:43:00+00:00,2,2406
2025-09-16 22:44:00+00:00,2,2411
2025-09-16 22:45:00+00:00,2,2414
2025-09-16 22:46:00+00:00,2,2418
2025-09-16 22:47:00+00:00,2,2420
2025-09-16 22:48:00+00:00,2,2423
2025-09-16 22:49:00+00:00,2,2426
2025-09-16 22:50:00+00:00,2,2429
2025-09-16 22:51:00+00:00,2,2429
2025-09-16 22:52:00+00:00,2,2432
2025-09-16 22:53:00+00:00,2,2438
2025-09-16 22:54:00+00:00,2,2445
2025-09-16 22:55:00+00:00,2,2448
2025-09-16 22:56:00+00:00,2,2450
2025-09-16 22:57:00+00:00,2,2453
2025-09-16 22:58:00+00:00,2,2455
2025-09-16 22:59:00+00:00,2,2456
2025-09-16 23:00:00+00:00,2,2461
2025-09-16 23:01:00+00:00,2,2464
2025-09-16 23:02:00+00:00,2,2468
2025-09-16 23:03:00+00:00,2,2472
2025-09-16 23:04:00+00:00,2,2475
2025-09-16 23:05:00+00:00,2,2478
2025-09-16 23:06:00+00:00,2,2481
2025-09-16 23:07:00+00:00,2,2483
2025-09-16 23:08:00+00:00,2,2486
2025-09-16 23:09:00+00:00,2,2491
2025-09-16 23:10:00+00:00,2,2492
2025-09-16 23:11:00+00:00,2,2495
2025-09-16 23:12:00+00:00,2,2495
2025-09-16 23:13:00+00:00,2,2499
2025-09-16 23:14:00+00:00,2,2501
2025-09-16 23:15:00+00:00,2,2504
2025-09-16 23:16:00+00:00,2,2507
2025-09-16 23:17:00+00:00,2,2511
2025-09-16 23:18:00+00:00,2,2514
2025-09-16 23:19:00+00:00,2,2516
2025-09-16 23:20:00+00:00,2,2518
2025-09-16 23:21:00+00:00,2,2522
2025-09-16 23:22:00+00:00,2,2527
2025-09-16 23:23:00+00:00,2,2528
2025-09-16 23:24:00+00:00,2,2532
2025-09-16 23:25:00+00:00,2,2533
2025-09-16 23:26:00+00:00,2,2536
2025-09-16 23:27:00+00:00,2,2540
2025-09-16 23:28:00+00:00,2,2543
2025-09-16 23:29:00+00:00,2,2549
2025-09-16 23:30:00+00:00,2,2550
2025-09-16 23:31:00+00:00,2,2553
2025-09-16 23:32:00+00:00,2,2558
2025-09-16 23:33:00+00:00,2,2560
2025-09-16 23:34:00+00:00,2,2563
2025-09-16 23:35:00+00:00,2,2569
2025-09-16 23:36:00+00:00,2,2571
2025-09-16 23:37:00+00:00,2,2573
2025-09-16 23:38:00+00:00,2,2580
2025-09-16 23:39:00+00:00,2,2581
2025-09-16 23:40:00+00:00,2,2589
2025-09-16 23:41:00+00:00,2,2593
2025-09-16 23:42:00+00:00,2,2597
2025-09-16 23:43:00+00:00,2,2601
2025-09-16 23:44:00+00:00,2,2606
2025-09-16 23:45:00+00:00,2,2609
2025-09-16 23:46:00+00:00,2,2611
2025-09-16 23:47:00+00:00,2,2619
2025-09-16 23:48:00+00:00,2,2621
2025-09-16 23:49:00+00:00,2,2624
2025-09-16 23:50:00+00:00,2,2626
2025-09-16 23:51:00+00:00,2,2631
2025-09-16 23:52:00+00:00,2,2638
2025-09-16 23:53:00+00:00,2,2639
2025-09-16 23:54:00+00:00,2,2640
2025-09-16 23:55:00+00:00,2,2641
2025-09-16 23:56:00+00:00,2,2641
2025-09-16 23:57:00+00:00,2,2643
2025-09-16 23:58:00+00:00,2,2647
2025-09-16 23:59:00+00:00,2,2648
2025-09-17 00:00:00+00:00,2,2650
2025-09-17 00:01:00+00:00,2,2655
2025-09-17 00:02:00+00:00,2,2659
2025-09-17 00:03:00+00:00,2,2661
2025-09-17 00:04:00+00:00,2,2662
2025-09-17 00:05:00+00:00,2,2668
2025-09-17 00:06:00+00:00,2,2669
2025-09-17 00:07:00+00:00,2,2670
2025-09-17 00:08:00+00:00,2,2675
2025-09-17 00:09:00+00:00,2,2678
2025-09-17 00:10:00+00:00,2,2682
2025-09-17 00:11:00+00:00,2,2687
2025-09-17 00:12:00+00:00,2,2688
2025-09-17 00:13:00+00:00,2,2694
2025-09-17 00:14:00+00:00,2,2699
2025-09-17 00:15:00+00:00,2,2702
2025-09-17 00:16:00+00:00,2,2705
2025-09-17 00:17:00+00:00,2,2705
2025-09-17 00:18:00+00:00,2,2707
2025-09-17 00:19:00+00:00,2,2711
2025-09-17 00:20:00+00:00,2,2712
2025-09-17 00:21:00+00:00,2,2715
2025-09-17 00:22:00+00:00,2,2719
2025-09-17 00:23:00+00:00,2,2723
2025-09-17 00:24:00+00:00,2,2729
2025-09-17 00:25:00+00:00,2,2733
2025-09-17 00:26:00+00:00,2,2738
2025-09-17 00:27:00+00:00,2,2739
2025-09-17 00:28:00+00:00,2,2744
2025-09-17 00:29:00+00:00,2,2750
2025-09-17 00:30:00+00:00,2,2756
2025-09-17 00:31:00+00:00,2,2758
2025-09-17 00:32:00+00:00,2,2761
2025-09-17 00:33:00+00:00,2,2763
2025-09-17 00:34:00+00:00,2,2765
2025-09-17 00:35:00+00:00,2,2765
2025-09-17 00:36:00+00:00,2,2768
2025-09-17 00:37:00+00:00,2,2769
2025-09-17 00:38:00+00:00,2,2772
2025-09-17 00:39:00+00:00,2,2774
2025-09-17 00:40:00+00:00,2,2776
2025-09-17 00:41:00+00:00,2,2778
2025-09-17 00:42:00+00:00,2,2780
2025-09-17 00:43:00+00:00,2,2784
2025-09-17 00:44:00+00:00,2,2784
2025-09-17 00:45:00+00:00,2,2787
2025-09-17 00:46:00+00:00,2,2790
2025-09-17 00:47:00+00:00,2,2793
2025-09-17 00:48:00+00:00,2,2800
2025-09-17 00:49:00+00:00,2,2802
2025-09-17 00:50:00+00:00,2,2805
2025-09-17 00:51:00+00:00,2,2807
2025-09-17 00:52:00+00:00,2,2810
2025-09-17 00:53:00+00:00,2,2810
2025-09-17 00:54:00+00:00,2,2816
2025-09-17 00:55:00+00:00,2,2819
2025-09-17 00:56:00+00:00,2,2819
2025-09-17 00:57:00+00:00,2,2823
2025-09-17 00:58:00+00:00,2,2828
2025-09-17 00:59:00+00:00,2,2830
2025-09-17 01:00:00+00:00,2,2835
2025-09-17 01:01:00+00:00,2,2838
2025-09-17 01:02:00+00:00,2,2839
2025-09-17 01:03:00+00:00,2,2843
2025-09-17 01:04:00+00:00,2,2847
2025-09-17 01:05:00+00:00,2,2851
2025-09-17 01:06:00+00:00,2,2854
2025-09-17 01:07:00+00:00,2,2855
2025-09-17 01:08:00+00:00,2,2858
2025-09-17 01:09:00+00:00,2,2859
2025-09-17 01:10:00+00:00,2,2865
2025-09-17 01:11:00+00:00,2,2866
2025-09-17 01:12:00+00:00,2,2871
2025-09-17 01:13:00+00:00,2,2872
2025-09-17 01:14:00+00:00,2,2877
2025-09-17 01:15:00+00:00,2,2879
2025-09-17 01:16:00+00:00,2,2883
2025-09-17 01:17:00+00:00,2,2887
2025-09-17 01:18:00+00:00,2,2890
2025-09-17 01:19:00+00:00,2,2897
2025-09-17 01:20:00+00:00,2,2901
2025-09-17 01:21:00+00:00,2,2907
2025-09-17 01:22:00+00:00,2,2912
2025-09-17 01:23:00+00:00,2,2916
2025-09-17 01:24:00+00:00,2,2918
2025-09-17 01:25:00+00:00,2,2921
2025-09-17 01:26:00+00:00,2,2924
2025-09-17 01:27:00+00:00,2,2926
2025-09-17 01:28:00+00:00,2,2929
2025-09-17 01:29:00+00:00,2,2935
2025-09-17 01:30:00+00:00,2,2940
2025-09-17 01:31:00+00:00,2,2941
2025-09-17 01:32:00+00:00,2,2943
2025-09-17 01:33:00+00:00,2,2946
2025-09-17 01:34:00+00:00,2,2950
2025-09-17 01:35:00+00:00,2,2953
2025-09-17 01:36:00+00:00,2,2959
2025-09-17 01:37:00+00:00,2,2962
2025-09-17 01:38:00+00:00,2,2966
2025-09-17 01:39:00+00:00,2,2969
2025-09-17 01:40:00+00:00,2,2973
2025-09-17 01:41:00+00:00,2,2974
2025-09-17 01:42:00+00:00,2,2977
2025-09-17 01:43:00+00:00,2,2980
2025-09-17 01:44:00+00:00,2,2981
2025-09-17 01:45:00+00:00,2,2985
2025-09-17 01:46:00+00:00,2,2987
2025-09-17 01:47:00+00:00,2,2987
2025-09-17 01:48:00+00:00,2,2990
2025-09-17 01:49:00+00:00,2,2993
2025-09-17 01:50:00+00:00,2,2996
2025-09-17 01:51:00+00:00,2,3000
2025-09-17 01:52:00+00:00,2,3003
2025-09-17 01:53:00+00:00,2,3007
2025-09-17 01:54:00+00:00,2,3009
2025-09-17 01:55:00+00:00,2,3013
2025-09-17 01:56:00+00:00,2,3017
2025-09-17 01:57:00+00:00,2,3022
2025-09-17 01:58:00+00:00,2,3025
2025-09-17 01:59:00+00:00,2,3027
2025-09-17 02:00:00+00:00,2,3030
2025-09-17 02:01:00+00:00,2,3035
2025-09-17 02:02:00+00:00,2,3038
2025-09-17 02:03:00+00:00,2,3042
2025-09-17 02:04:00+00:00,2,3047
2025-09-17 02:05:00+00:00,2,3049
2025-09-17 02:06:00+00:00,2,3049
2025-09-17 02:07:00+00:00,2,3053
2025-09-17 02:08:00+00:00,2,3054
2025-09-17 02:09:00+00:00,2,3058
2025-09-17 02:10:00+00:00,2,3060
2025-09-17 02:11:00+00:00,2,3068
2025-09-17 02:12:00+00:00,2,3076
2025-09-17 02:13:00+00:00,2,3077
2025-09-17 02:14:00+00:00,2,3081
2025-09-17 02:15:00+00:00,2,3085
2025-09-17 02:16:00+00:00,2,3089
2025-09-17 02:17:00+00:00,2,3094
2025-09-17 02:18:00+00:00,2,3097
2025-09-17 02:19:00+00:00,2,3102
2025-09-17 02:20:00+00:00,2,3107
2025-09-17 02:21:00+00:00,2,3108
2025-09-17 02:22:00+00:00,2,3112
2025-09-17 02:23:00+00:00,2,3115
2025-09-17 02:24:00+00:00,2,3117
2025-09-17 02:25:00+00:00,2,3121
2025-09-17 02:26:00+00:00,2,3122
2025-09-17 02:27:00+00:00,2,3123
2025-09-17 02:28:00+00:00,2,3128
2025-09-17 02:29:00+00:00,2,3133
2025-09-17 02:30:00+00:00,2,3137
2025-09-17 02:31:00+00:00,2,3141
2025-09-17 02:32:00+00:00,2,3144
2025-09-17 02:33:00+00:00,2,3147
2025-09-17 02:34:00+00:00,2,3150
2025-09-17 02:35:00+00:00,2,3153
2025-09-17 02:36:00+00:00,2,3155
2025-09-17 02:37:00+00:00,2,3160
2025-09-17 02:38:00+00:00,2,3164
2025-09-17 02:39:00+00:00,2,3168
2025-09-17 02:40:00+00:00,2,3173
2025-09-17 02:41:00+00:00,2,3177
2025-09-17 02:42:00+00:00,2,3180
2025-09-17 02:43:00+00:00,2,3182
2025-09-17 02:44:00+00:00,2,3183
2025-09-17 02:45:00+00:00,2,3186
2025-09-17 02:46:00+00:00,2,3186
2025-09-17 02:47:00+00:00,2,3188
2025-09-17 02:48:00+00:00,2,3190
2025-09-17 02:49:00+00:00,2,3194
2025-09-17 02:50:00+00:00,2,3195
2025-09-17 02:51:00+00:00,2,3197
2025-09-17 02:52:00+00:00,2,3202
2025-09-17 02:53:00+00:00,2,3205
2025-09-17 02:54:00+00:00,2,3208
2025-09-17 02:55:00+00:00,2,3213
2025-09-17 02:56:00+00:00,2,3214
2025-09-17 02:57:00+00:00,2,3215
2025-09-17 02:58:00+00:00,2,3219
2025-09-17 02:59:00+00:00,2,3221
2025-09-17 03:00:00+00:00,2,3221
2025-09-17 03:01:00+00:00,2,3222
2025-09-17 03:02:00+00:00,2,3224
2025-09-17 03:03:00+00:00,2,3224
2025-09-17 03:04:00+00:00,2,3226
2025-09-17 03:05:00+00:00,2,3230
2025-09-17 03:06:00+00:00,2,3232
2025-09-17 03:07:00+00:00,2,3233
2025-09-17 03:08:00+00:00,2,3238
2025-09-17 03:09:00+00:00,2,3244
2025-09-17 03:10:00+00:00,2,3247
2025-09-17 03:11:00+00:00,2,3249
2025-09-17 03:12:00+00:00,2,3250
2025-09-17 03:13:00+00:00,2,3254
2025-09-17 03:14:00+00:00,2,3261
2025-09-17 03:15:00+00:00,2,3264
2025-09-17 03:16:00+00:00,2,3268
2025-09-17 03:17:00+00:00,2,3270
2025-09-17 03:18:00+00:00,2,3274
2025-09-17 03:19:00+00:00,2,3275
2025-09-17 03:20:00+00:00,2,3279
2025-09-17 03:21:00+00:00,2,3283
2025-09-17 03:22:00+00:00,2,3286
2025-09-17 03:23:00+00:00,2,3289
2025-09-17 03:24:00+00:00,2,3292
2025-09-17 03:25:00+00:00,2,3293
2025-09-17 03:26:00+00:00,2,3297
2025-09-17 03:27:00+00:00,2,3299
2025-09-17 03:28:00+00:00,2,3303
2025-09-17 03:29:00+00:00,2,3305
2025-09-17 03:30:00+00:00,2,3308
2025-09-17 03:31:00+00:00,2,3308
2025-09-17 03:32:00+00:00,2,3313
2025-09-17 03:33:00+00:00,2,3317
2025-09-17 03:34:00+00:00,2,3319
2025-09-17 03:35:00+00:00,2,3323
2025-09-17 03:36:00+00:00,2,3325
2025-09-17 03:37:00+00:00,2,3328
2025-09-17 03:38:00+00:00,2,3330
2025-09-17 03:39:00+00:00,2,3332
2025-09-17 03:40:00+00:00,2,3336
2025-09-17 03:41:00+00:00,2,3339
2025-09-17 03:42:00+00:00,2,3343
2025-09-17 03:43:00+00:00,2,3344
2025-09-17 03:44:00+00:00,2,3348
2025-09-17 03:45:00+00:00,2,3350
2025-09-17 03:46:00+00:00,2,3351
2025-09-17 03:47:00+00:00,2,3355
2025-09-17 03:48:00+00:00,2,3358
2025-09-17 03:49:00+00:00,2,3358
2025-09-17 03:50:00+00:00,2,3361
2025-09-17 03:51:00+00:00,2,3365
2025-09-17 03:52:00+00:00,2,3367
2025-09-17 03:53:00+00:00,2,3369
2025-09-17 03:54:00+00:00,2,3372
2025-09-17 03:55:00+00:00,2,3375
2025-09-17 03:56:00+00:00,2,3381
2025-09-17 03:57:00+00:00,2,3385
2025-09-17 03:58:00+00:00,2,3387
2025-09-17 03:59:00+00:00,2,3388
2025-09-17 04:00:00+00:00,2,3390
2025-09-17 04:01:00+00:00,2,3394
2025-09-17 04:02:00+00:00,2,3394
2025-09-17 04:03:00+00:00,2,3395
