timestamp,fe,seq_ops,rand_ops
2025-09-17 02:03:00+00:00,fe-02,12139.404699884137,5159.90943098513
2025-09-17 02:04:00+00:00,fe-02,11748.02450112683,5344.193349224328
2025-09-17 02:05:00+00:00,fe-02,11910.459321906863,5196.708479980322
2025-09-17 02:06:00+00:00,fe-02,11011.904442586252,5858.104624814224
2025-09-17 02:07:00+00:00,fe-02,11272.357272204721,5884.933486246676
2025-09-17 02:08:00+00:00,fe-02,11111.164401560472,5307.699570074218
2025-09-17 02:09:00+00:00,fe-02,12181.978080815918,5520.311474714339
2025-09-17 02:10:00+00:00,fe-02,11258.891802227998,5045.872839713949
2025-09-17 02:11:00+00:00,fe-02,11331.237620762568,5947.589846869705
2025-09-17 02:12:00+00:00,fe-02,12085.987926746659,5417.978074597637
2025-09-17 02:13:00+00:00,fe-02,11248.412105928403,5680.840068228274
2025-09-17 02:14:00+00:00,fe-02,12327.330472128007,6289.9714953765415
2025-09-17 02:15:00+00:00,fe-02,12170.940347990401,5845.321935413271
2025-09-17 02:16:00+00:00,fe-02,12348.452828013335,5345.069702176914
2025-09-17 02:17:00+00:00,fe-02,11335.310702731667,5875.84859213688
2025-09-17 02:18:00+00:00,fe-02,10226.255119300364,5889.680109640071
2025-09-17 02:19:00+00:00,fe-02,11567.842379902642,5050.9726409290415
2025-09-17 02:20:00+00:00,fe-02,10538.300699741569,6010.565891114632
2025-09-17 02:21:00+00:00,fe-02,11767.86537212717,6042.532391388917
2025-09-17 02:22:00+00:00,fe-02,11742.406037210389,6091.654324817647
2025-09-17 02:23:00+00:00,fe-02,12440.926007899208,5440.9906469709595
2025-09-17 02:24:00+00:00,fe-02,11103.47092369306,5808.470099511389
2025-09-17 02:25:00+00:00,fe-02,12023.086750865785,6009.396725652738
2025-09-17 02:26:00+00:00,fe-02,10399.547934212713,5269.570781039271
2025-09-17 02:27:00+00:00,fe-02,11942.9314940816,4965.337065505267
2025-09-17 02:28:00+00:00,fe-02,11197.576397946072,5277.062558177858
2025-09-17 02:29:00+00:00,fe-02,10285.488456993788,5864.820123468994
2025-09-17 02:30:00+00:00,fe-02,12321.440255579671,5932.125999105927
2025-09-17 02:31:00+00:00,fe-02,11446.71875705933,5977.294171404703
2025-09-17 02:32:00+00:00,fe-02,10339.13319783971,5428.29906768331
2025-09-17 02:33:00+00:00,fe-02,10153.07503183397,6002.95326892785
2025-09-17 02:34:00+00:00,fe-02,11209.389007313006,5351.220373773103
2025-09-17 02:35:00+00:00,fe-02,10369.385289497726,6064.47120704066
2025-09-17 02:36:00+00:00,fe-02,12022.234870011094,5675.278415836859
2025-09-17 02:37:00+00:00,fe-02,10441.572451107262,5537.897129837356
2025-09-17 02:38:00+00:00,fe-02,12101.54432625902,6163.969384053955
2025-09-17 02:39:00+00:00,fe-02,11330.8974369789,5194.30311794524
2025-09-17 02:40:00+00:00,fe-02,11251.15479361744,5163.325096262067
2025-09-17 02:41:00+00:00,fe-02,12032.088769497888,6257.36873819165
2025-09-17 02:42:00+00:00,fe-02,11165.682688240224,5492.755946006564
2025-09-17 02:43:00+00:00,fe-02,11209.52518550005,5052.517012841966
2025-09-17 02:44:00+00:00,fe-02,12304.243758424373,5642.262114200331
2025-09-17 02:45:00+00:00,fe-02,10600.372095330256,5438.9944556680275
2025-09-17 02:46:00+00:00,fe-02,10196.228269762429,6339.503831287284
2025-09-17 02:47:00+00:00,fe-02,11428.445530212584,5408.124544624398
2025-09-17 02:48:00+00:00,fe-02,10818.18448322023,6182.844066354936
2025-09-17 02:49:00+00:00,fe-02,11133.93556106489,5386.239423948738
2025-09-17 02:50:00+00:00,fe-02,10492.337618399572,5631.946614781463
2025-09-17 02:51:00+00:00,fe-02,11681.070636987912,5155.801073888942
2025-09-17 02:52:00+00:00,fe-02,11471.06733109878,5696.528680219529
2025-09-17 02:53:00+00:00,fe-02,12089.899770979975,5705.205772823484
2025-09-17 02:54:00+00:00,fe-02,11407.128475245781,5774.326913193294
2025-09-17 02:55:00+00:00,fe-02,12130.6252575131,5643.976330363129
2025-09-17 02:56:00+00:00,fe-02,10775.188910586103,5032.27547947659
2025-09-17 02:57:00+00:00,fe-02,10819.46261418222,6057.733090614965
2025-09-17 02:58:00+00:00,fe-02,12475.687577319139,5904.858260961057
2025-09-17 02:59:00+00:00,fe-02,12030.540998094479,5012.934987800648
2025-09-17 03:00:00+00:00,fe-02,11171.692182168794,5813.144663215235
2025-09-17 03:01:00+00:00,fe-02,11135.225739870382,5087.209666483905
2025-09-17 03:02:00+00:00,fe-02,11077.176250601922,5171.425696855748
2025-09-17 03:03:00+00:00,fe-02,11390.796396348518,5372.267605758328
2025-09-17 03:04:00+00:00,fe-02,10452.02667741213,4964.480109174133
2025-09-17 03:05:00+00:00,fe-02,11977.189760074687,5359.262081065416
2025-09-17 03:06:00+00:00,fe-02,10925.94780048116,5154.100436671091
2025-09-17 03:07:00+00:00,fe-02,10973.84289095436,5940.619421605919
2025-09-17 03:08:00+00:00,fe-02,11952.766605950728,5559.653934204172
2025-09-17 03:09:00+00:00,fe-02,12327.917688129692,5815.139994739202
2025-09-17 03:10:00+00:00,fe-02,12047.100111361968,6240.95343782171
2025-09-17 03:11:00+00:00,fe-02,11949.716759187599,5617.734946334694
2025-09-17 03:12:00+00:00,fe-02,11091.88736739454,5353.12427670463
2025-09-17 03:13:00+00:00,fe-02,10177.205081954045,5791.254339964176
2025-09-17 03:14:00+00:00,fe-02,10578.859140351156,5763.163631874676
2025-09-17 03:15:00+00:00,fe-02,12231.974085767542,5231.871209778797
2025-09-17 03:16:00+00:00,fe-02,10541.94946085361,5315.583083221569
2025-09-17 03:17:00+00:00,fe-02,10521.502096873699,5550.0434263404695
2025-09-17 03:18:00+00:00,fe-02,11521.694743617052,6071.963914151967
2025-09-17 03:19:00+00:00,fe-02,11288.065143739896,5368.840162390455
2025-09-17 03:20:00+00:00,fe-02,12239.640010917297,5639.5543854449115
2025-09-17 03:21:00+00:00,fe-02,11150.808301953837,5778.117961396536
2025-09-17 03:22:00+00:00,fe-02,11426.434573782943,6173.161526116395
2025-09-17 03:23:00+00:00,fe-02,11958.813883459597,5900.006318970883
2025-09-17 03:24:00+00:00,fe-02,11702.782408321671,5837.163662890687
2025-09-17 03:25:00+00:00,fe-02,10222.277182022099,5744.429230873959
2025-09-17 03:26:00+00:00,fe-02,11750.383191664487,5202.213168009513
2025-09-17 03:27:00+00:00,fe-02,11007.305473444125,5759.339167364344
2025-09-17 03:28:00+00:00,fe-02,10406.538517155044,5045.365932318439
2025-09-17 03:29:00+00:00,fe-02,11888.97349247393,5738.843822162712
2025-09-17 03:30:00+00:00,fe-02,11802.655477709444,6447.166124722532
2025-09-17 03:31:00+00:00,fe-02,10554.966670886835,5660.219100602455
2025-09-17 03:32:00+00:00,fe-02,11681.191839119701,5744.663416517408
2025-09-17 03:33:00+00:00,fe-02,10600.595115310058,5447.330621425281
2025-09-17 03:34:00+00:00,fe-02,10338.853275440599,5835.940820005631
2025-09-17 03:35:00+00:00,fe-02,10822.598032229274,5613.388263048618
2025-09-17 03:36:00+00:00,fe-02,10817.40946300833,5685.467925886562
2025-09-17 03:37:00+00:00,fe-02,10659.266880809677,5928.1048280071755
2025-09-17 03:38:00+00:00,fe-02,10283.865739907202,5335.879088209589
2025-09-17 03:39:00+00:00,fe-02,12310.960914283933,5982.020872559207
2025-09-17 03:40:00+00:00,fe-02,10756.046284653627,5205.979939880785
2025-09-17 03:41:00+00:00,fe-02,12333.833473280225,6285.940638733858
2025-09-17 03:42:00+00:00,fe-02,11229.456085995875,5179.548532924551
2025-09-17 03:43:00+00:00,fe-02,10401.718119019031,4943.290695360794
2025-09-17 03:44:00+00:00,fe-02,11811.709585513632,5324.939708977222
2025-09-17 03:45:00+00:00,fe-02,11847.72567568213,5747.022873377374
2025-09-17 03:46:00+00:00,fe-02,12409.655559128867,5801.974526687021
2025-09-17 03:47:00+00:00,fe-02,10199.411269109665,5369.957229823555
2025-09-17 03:48:00+00:00,fe-02,10306.143980808169,5308.650474981162
2025-09-17 03:49:00+00:00,fe-02,11174.528117407672,6162.066435216155
2025-09-17 03:50:00+00:00,fe-02,11108.01463856433,5476.697093341141
2025-09-17 03:51:00+00:00,fe-02,11989.64790226275,5846.023711754588
2025-09-17 03:52:00+00:00,fe-02,12537.024031728124,5407.374047643049
2025-09-17 03:53:00+00:00,fe-02,10409.698108776167,5333.817991579705
2025-09-17 03:54:00+00:00,fe-02,11462.412080314176,5781.082416956675
2025-09-17 03:55:00+00:00,fe-02,12422.890332306177,6087.384431961074
2025-09-17 03:56:00+00:00,fe-02,11039.244434887463,5531.3198113312055
2025-09-17 03:57:00+00:00,fe-02,11768.604172746807,5076.734976113352
2025-09-17 03:58:00+00:00,fe-02,11484.671615839294,5642.94786920317
2025-09-17 03:59:00+00:00,fe-02,11178.749455623814,5697.772758909087
2025-09-17 04:00:00+00:00,fe-02,11327.594981593917,5204.552135471954
2025-09-17 04:01:00+00:00,fe-02,11193.008402576696,5844.338338882538
2025-09-17 04:02:00+00:00,fe-02,11335.748527836666,5765.2376943648605
2025-09-17 04:03:00+00:00,fe-02,11435.971826196246,5582.767380075252
2025-09-17 04:04:00+00:00,fe-02,10206.442232802323,5226.71239193806
2025-09-17 04:05:00+00:00,fe-02,12130.899801340289,5661.08079713913
2025-09-17 04:06:00+00:00,fe-02,10254.176261987248,6294.392075744075
2025-09-17 04:07:00+00:00,fe-02,10538.600505215236,5256.5074636810605
2025-09-17 04:08:00+00:00,fe-02,10749.530724840506,6247.823718157383
2025-09-17 04:09:00+00:00,fe-02,10630.117641371475,5884.883308829579
2025-09-17 04:10:00+00:00,fe-02,11959.526437375707,6174.09741039644
2025-09-17 04:11:00+00:00,fe-02,11604.584250612339,6186.7731691929885
2025-09-17 04:12:00+00:00,fe-02,11800.588982673911,5346.5256416496295
2025-09-17 04:13:00+00:00,fe-02,10466.206348060787,5921.276448698736
2025-09-17 04:14:00+00:00,fe-02,10351.168194365877,5173.772111070439
2025-09-17 04:15:00+00:00,fe-02,12335.388163277727,6276.315199350657
2025-09-17 04:16:00+00:00,fe-02,11700.897096925484,5007.074888151609
2025-09-17 04:17:00+00:00,fe-02,11722.794187086098,5633.23306922007
2025-09-17 04:18:00+00:00,fe-02,10605.483085515492,6162.3441842232805
2025-09-17 04:19:00+00:00,fe-02,12345.294575872218,6013.6855773333
2025-09-17 04:20:00+00:00,fe-02,11281.349718222464,5340.60129265623
2025-09-17 04:21:00+00:00,fe-02,10351.144083301484,5672.706958663595
2025-09-17 04:22:00+00:00,fe-02,11198.149464879787,5681.556431943335
2025-09-17 04:23:00+00:00,fe-02,11905.82162685063,6202.937546530385
2025-09-17 04:24:00+00:00,fe-02,10546.466439329673,6319.710194830693
2025-09-17 04:25:00+00:00,fe-02,12020.872298233733,5281.7482893713495
2025-09-17 04:26:00+00:00,fe-02,11371.478647456483,6089.587402226337
2025-09-17 04:27:00+00:00,fe-02,11481.893442592815,6123.636728420254
2025-09-17 04:28:00+00:00,fe-02,10268.550076452977,5388.730212573706
2025-09-17 04:29:00+00:00,fe-02,11244.695497718458,5487.610750753096
2025-09-17 04:30:00+00:00,fe-02,10926.503037907552,5561.332657826948
2025-09-17 04:31:00+00:00,fe-02,11107.780016759254,6124.1619155693925
2025-09-17 04:32:00+00:00,fe-02,12172.695873902152,5505.148606219142
2025-09-17 04:33:00+00:00,fe-02,11217.58589911771,6214.110757451754
2025-09-17 04:34:00+00:00,fe-02,11057.849355926628,5158.1446987166455
2025-09-17 04:35:00+00:00,fe-02,11819.696848401178,5267.462320310313
2025-09-17 04:36:00+00:00,fe-02,10152.109794899483,6119.737506123453
2025-09-17 04:37:00+00:00,fe-02,10502.452803344386,5700.777169354794
2025-09-17 04:38:00+00:00,fe-02,10731.943452968737,6107.281818242898
2025-09-17 04:39:00+00:00,fe-02,12451.29741144463,5647.710191202936
2025-09-17 04:40:00+00:00,fe-02,11849.978487005788,5728.3680217432075
2025-09-17 04:41:00+00:00,fe-02,11822.103359597648,6114.115067861999
2025-09-17 04:42:00+00:00,fe-02,10696.63934718124,5379.132012246759
2025-09-17 04:43:00+00:00,fe-02,10452.5509621689,6288.943862846113
2025-09-17 04:44:00+00:00,fe-02,11530.889539248952,5493.166479121059
2025-09-17 04:45:00+00:00,fe-02,11630.023651594973,6144.088014265643
2025-09-17 04:46:00+00:00,fe-02,10761.939386912025,5571.387238186682
2025-09-17 04:47:00+00:00,fe-02,12424.252220819457,6045.331629863119
2025-09-17 04:48:00+00:00,fe-02,11290.155120796766,5036.0940264078445
2025-09-17 04:49:00+00:00,fe-02,11502.953746492052,5671.136544792318
2025-09-17 04:50:00+00:00,fe-02,10342.969644215018,5173.532279370183
2025-09-17 04:51:00+00:00,fe-02,11319.732663943012,5737.187381170564
2025-09-17 04:52:00+00:00,fe-02,11510.35336684759,5359.9054343593625
2025-09-17 04:53:00+00:00,fe-02,10591.99152768385,5818.780391804719
2025-09-17 04:54:00+00:00,fe-02,10497.156590763314,5490.841745283173
2025-09-17 04:55:00+00:00,fe-02,10228.273060776706,5938.353319725979
2025-09-17 04:56:00+00:00,fe-02,12416.006495509586,5179.536611688809
2025-09-17 04:57:00+00:00,fe-02,10359.574311979375,5151.816406519572
2025-09-17 04:58:00+00:00,fe-02,11924.138909844294,5336.9812860399115
2025-09-17 04:59:00+00:00,fe-02,12170.20662378788,5059.914057781772
2025-09-17 05:00:00+00:00,fe-02,12141.892179533288,6083.541761377769
2025-09-17 05:01:00+00:00,fe-02,11397.702149738408,5788.414469041252
2025-09-17 05:02:00+00:00,fe-02,11908.717665644,5922.3658300515235
2025-09-17 05:03:00+00:00,fe-02,10806.756663831915,5281.974114107844
2025-09-17 05:04:00+00:00,fe-02,11900.966152462548,5408.913909895819
2025-09-17 05:05:00+00:00,fe-02,12553.97938315032,6088.535423251087
2025-09-17 05:06:00+00:00,fe-02,11946.701533713735,6019.557879765432
2025-09-17 05:07:00+00:00,fe-02,12139.569009673005,6232.360383519545
2025-09-17 05:08:00+00:00,fe-02,11367.818804720697,5687.820673777172
2025-09-17 05:09:00+00:00,fe-02,10661.945238385963,5645.272499913627
2025-09-17 05:10:00+00:00,fe-02,11851.378856892632,6080.773602852236
2025-09-17 05:11:00+00:00,fe-02,11255.18055080775,6039.041288690163
2025-09-17 05:12:00+00:00,fe-02,12013.063724273597,5720.2254476501375
2025-09-17 05:13:00+00:00,fe-02,12212.53580644684,5184.810142053691
2025-09-17 05:14:00+00:00,fe-02,12514.18120176813,6212.664588616555
2025-09-17 05:15:00+00:00,fe-02,12151.343798463393,5523.312714018635
2025-09-17 05:16:00+00:00,fe-02,12285.700705594645,6129.084868614597
2025-09-17 05:17:00+00:00,fe-02,11806.87978080182,6377.621592986699
2025-09-17 05:18:00+00:00,fe-02,12092.93534876886,5465.0339195293345
2025-09-17 05:19:00+00:00,fe-02,11657.773719574667,5502.848630478668
2025-09-17 05:20:00+00:00,fe-02,11619.023045720794,5726.113026839424
2025-09-17 05:21:00+00:00,fe-02,10776.170389943649,5035.879417938617
2025-09-17 05:22:00+00:00,fe-02,12009.142690459425,6328.9496014679435
2025-09-17 05:23:00+00:00,fe-02,10807.76977341853,5278.494137445679
2025-09-17 05:24:00+00:00,fe-02,10336.622966768748,5324.644730048613
2025-09-17 05:25:00+00:00,fe-02,11492.207822642911,6348.602359137552
2025-09-17 05:26:00+00:00,fe-02,10420.938270118826,5816.14519705017
2025-09-17 05:27:00+00:00,fe-02,12095.252529312833,5732.570087534443
2025-09-17 05:28:00+00:00,fe-02,12172.551447330601,5994.049146616425
2025-09-17 05:29:00+00:00,fe-02,10749.694266796514,6018.46570467327
2025-09-17 05:30:00+00:00,fe-02,10672.760446125332,5928.328768760957
2025-09-17 05:31:00+00:00,fe-02,11810.400617522868,5206.783804369465
2025-09-17 05:32:00+00:00,fe-02,11483.916074117264,5311.882376235289
2025-09-17 05:33:00+00:00,fe-02,12427.166463853933,5591.74043344273
2025-09-17 05:34:00+00:00,fe-02,11023.950389214497,5571.1698075822
2025-09-17 05:35:00+00:00,fe-02,10632.864971065452,5021.242185036382
2025-09-17 05:36:00+00:00,fe-02,10692.583101511762,5122.561005422532
2025-09-17 05:37:00+00:00,fe-02,10712.531875607321,5767.165340806403
2025-09-17 05:38:00+00:00,fe-02,12276.119821973653,6223.159553023757
2025-09-17 05:39:00+00:00,fe-02,10315.978171039915,5066.050538835416
2025-09-17 05:40:00+00:00,fe-02,12298.657487562754,5886.635037309099
2025-09-17 05:41:00+00:00,fe-02,12297.503643067204,6003.4379829292475
2025-09-17 05:42:00+00:00,fe-02,11924.678119544531,6180.991737358447
2025-09-17 05:43:00+00:00,fe-02,12049.128559593608,6319.140994780865
2025-09-17 05:44:00+00:00,fe-02,11140.70326830755,6113.900482878846
2025-09-17 05:45:00+00:00,fe-02,11151.536886746264,5430.89058137132
2025-09-17 05:46:00+00:00,fe-02,12056.431445630162,5085.691766583382
2025-09-17 05:47:00+00:00,fe-02,11349.020181758564,5648.315413230944
2025-09-17 05:48:00+00:00,fe-02,10932.870877636024,5117.596115627404
2025-09-17 05:49:00+00:00,fe-02,10577.163719643866,6240.5777568596595
2025-09-17 05:50:00+00:00,fe-02,10835.484546195677,5646.6611990463725
2025-09-17 05:51:00+00:00,fe-02,11366.047834076213,5001.927308223249
2025-09-17 05:52:00+00:00,fe-02,11641.976816811759,5957.953879115412
2025-09-17 05:53:00+00:00,fe-02,10425.99181779748,6321.828852186208
2025-09-17 05:54:00+00:00,fe-02,12009.14655496528,5822.052694165393
2025-09-17 05:55:00+00:00,fe-02,10702.037745550555,5745.52638999938
2025-09-17 05:56:00+00:00,fe-02,10288.131039492273,5043.923589499463
2025-09-17 05:57:00+00:00,fe-02,11329.03650742455,5865.083402316633
2025-09-17 05:58:00+00:00,fe-02,11232.96263336428,5138.986781063816
2025-09-17 05:59:00+00:00,fe-02,10501.537018068431,5406.781504469617
2025-09-17 06:00:00+00:00,fe-02,11564.101987356233,6057.124805481155
2025-09-17 06:01:00+00:00,fe-02,11533.1300162674,6175.113631403251
2025-09-17 06:02:00+00:00,fe-02,11716.111626804044,5047.081009483088
2025-09-17 06:03:00+00:00,fe-02,11306.70206222404,6243.02319729157
2025-09-17 06:04:00+00:00,fe-02,11704.881706277944,5891.814497442047
2025-09-17 06:05:00+00:00,fe-02,10850.392338597223,6421.582813261441
2025-09-17 06:06:00+00:00,fe-02,11521.066618462699,6019.84952492441
2025-09-17 06:07:00+00:00,fe-02,10686.800189605025,5723.800683661663
2025-09-17 06:08:00+00:00,fe-02,11205.785747150885,5984.098492334242
2025-09-17 06:09:00+00:00,fe-02,11126.438339906479,5751.212923025486
2025-09-17 06:10:00+00:00,fe-02,11805.543410567003,5740.898579555996
2025-09-17 06:11:00+00:00,fe-02,11608.773380615945,5227.086025222928
2025-09-17 06:12:00+00:00,fe-02,12390.323523387251,5401.232348760976
2025-09-17 06:13:00+00:00,fe-02,11437.939334302611,6105.23289313551
2025-09-17 06:14:00+00:00,fe-02,11214.498333124016,5302.136406439112
2025-09-17 06:15:00+00:00,fe-02,11525.388053492617,6212.736767027686
2025-09-17 06:16:00+00:00,fe-02,11966.094111383074,5547.307704603867
2025-09-17 06:17:00+00:00,fe-02,10441.386527703842,5861.264818905274
2025-09-17 06:18:00+00:00,fe-02,10823.447049556078,5614.7301892756295
2025-09-17 06:19:00+00:00,fe-02,11764.751272588925,6264.854538542264
2025-09-17 06:20:00+00:00,fe-02,10938.07921710295,5502.257032751042
2025-09-17 06:21:00+00:00,fe-02,10834.54074000009,5308.7563666156375
2025-09-17 06:22:00+00:00,fe-02,10289.660600145284,6008.260159837637
2025-09-17 06:23:00+00:00,fe-02,10538.176985270187,5032.257033013829
2025-09-17 06:24:00+00:00,fe-02,11034.42979840423,5962.926544278187
2025-09-17 06:25:00+00:00,fe-02,11690.128249265135,6166.959843149364
2025-09-17 06:26:00+00:00,fe-02,11050.031455412698,6188.172371324588
2025-09-17 06:27:00+00:00,fe-02,11692.030081578,5796.584323275177
2025-09-17 06:28:00+00:00,fe-02,12024.130384068358,5679.538625769297
2025-09-17 06:29:00+00:00,fe-02,11949.460549943933,5608.589267890436
2025-09-17 06:30:00+00:00,fe-02,12350.323474594099,6191.60350725017
2025-09-17 06:31:00+00:00,fe-02,11396.916389337357,6193.490719959694
2025-09-17 06:32:00+00:00,fe-02,11060.059101521414,5308.497032531351
2025-09-17 06:33:00+00:00,fe-02,11265.727628465656,5720.689699737746
2025-09-17 06:34:00+00:00,fe-02,11648.59565637813,6344.239074747448
2025-09-17 06:35:00+00:00,fe-02,10665.911513930612,5966.999322639895
2025-09-17 06:36:00+00:00,fe-02,11019.512856249692,5212.617892992396
2025-09-17 06:37:00+00:00,fe-02,11819.566068863422,6229.977920639266
2025-09-17 06:38:00+00:00,fe-02,11460.760853556349,5406.320680910334
2025-09-17 06:39:00+00:00,fe-02,10744.433890539154,5367.524861728846
2025-09-17 06:40:00+00:00,fe-02,11379.053914327915,5083.437313679284
2025-09-17 06:41:00+00:00,fe-02,11749.365085566698,5265.813849411595
2025-09-17 06:42:00+00:00,fe-02,11425.136182443563,5907.566427436703
2025-09-17 06:43:00+00:00,fe-02,11793.115494238431,5893.474597163275
2025-09-17 06:44:00+00:00,fe-02,12225.847445025116,5958.85059529384
2025-09-17 06:45:00+00:00,fe-02,12233.483155159838,5315.136557142625
2025-09-17 06:46:00+00:00,fe-02,11884.313539740078,5116.50414077346
2025-09-17 06:47:00+00:00,fe-02,10580.328487744375,5671.5469511992405
2025-09-17 06:48:00+00:00,fe-02,11506.188904404493,5459.477711916675
2025-09-17 06:49:00+00:00,fe-02,10844.2448057478,6062.5090359978685
2025-09-17 06:50:00+00:00,fe-02,10554.029885962009,5826.732133547653
2025-09-17 06:51:00+00:00,fe-02,10830.798599011106,5701.2227487256005
2025-09-17 06:52:00+00:00,fe-02,11147.381629989386,5075.214669361922
2025-09-17 06:53:00+00:00,fe-02,11437.855030242052,5231.381619738126
2025-09-17 06:54:00+00:00,fe-02,10906.535402875934,5617.322677643835
2025-09-17 06:55:00+00:00,fe-02,10858.26217780139,6108.294570821899
2025-09-17 06:56:00+00:00,fe-02,10193.003738809703,5088.467966862258
2025-09-17 06:57:00+00:00,fe-02,10588.839742926155,5505.445101270445
2025-09-17 06:58:00+00:00,fe-02,10542.510204138367,6230.703380025227
2025-09-17 06:59:00+00:00,fe-02,11626.477776832506,5696.421806571543
2025-09-17 07:00:00+00:00,fe-02,12272.263501716881,5644.418392757991
2025-09-17 07:01:00+00:00,fe-02,10509.026518567553,6135.882709373644
2025-09-17 07:02:00+00:00,fe-02,12103.701066079857,5470.941936054951
2025-09-17 07:03:00+00:00,fe-02,10178.948790625778,5600.070132904983
2025-09-17 07:04:00+00:00,fe-02,10540.173568708302,5624.009300750067
2025-09-17 07:05:00+00:00,fe-02,10783.850551702111,5914.56965078136
2025-09-17 07:06:00+00:00,fe-02,10152.0982243486,5768.665778841287
2025-09-17 07:07:00+00:00,fe-02,10659.81616118276,6183.0417990584965
2025-09-17 07:08:00+00:00,fe-02,11591.075767081533,5387.580006358691
2025-09-17 07:09:00+00:00,fe-02,10439.930043389697,5877.808938361227
2025-09-17 07:10:00+00:00,fe-02,10418.938882344553,5405.259309349777
2025-09-17 07:11:00+00:00,fe-02,10341.823806040135,5587.598154365935
2025-09-17 07:12:00+00:00,fe-02,11450.956463788389,5956.272059066361
2025-09-17 07:13:00+00:00,fe-02,11299.33322983852,5678.388163074303
2025-09-17 07:14:00+00:00,fe-02,10836.851130021943,5615.335834825092
2025-09-17 07:15:00+00:00,fe-02,12160.287547393222,5347.125466875309
2025-09-17 07:16:00+00:00,fe-02,12311.389239347513,5151.28639985425
2025-09-17 07:17:00+00:00,fe-02,11093.267765029072,5127.103359505865
2025-09-17 07:18:00+00:00,fe-02,11605.21695199602,5981.3218894693855
2025-09-17 07:19:00+00:00,fe-02,10317.908334838941,6032.738894004609
2025-09-17 07:20:00+00:00,fe-02,11607.44265780981,5757.653844282836
2025-09-17 07:21:00+00:00,fe-02,11299.670005875665,5094.097248239198
2025-09-17 07:22:00+00:00,fe-02,11466.74536766794,5191.200322528126
2025-09-17 07:23:00+00:00,fe-02,11538.268729431577,6249.682681625684
2025-09-17 07:24:00+00:00,fe-02,10977.311079873069,5608.533412728473
2025-09-17 07:25:00+00:00,fe-02,11633.526109236449,5727.507652904702
2025-09-17 07:26:00+00:00,fe-02,12430.896527416608,6213.872080546592
2025-09-17 07:27:00+00:00,fe-02,10375.785373987435,5391.693136230192
2025-09-17 07:28:00+00:00,fe-02,11627.749250212411,5827.443780317202
2025-09-17 07:29:00+00:00,fe-02,10302.105690274871,6027.664870354783
2025-09-17 07:30:00+00:00,fe-02,12325.49367214578,4913.534267720007
2025-09-17 07:31:00+00:00,fe-02,10190.047971627037,4964.415359334305
2025-09-17 07:32:00+00:00,fe-02,11632.018875859518,4901.793531238743
2025-09-17 07:33:00+00:00,fe-02,12279.465276949399,5513.5481057329
2025-09-17 07:34:00+00:00,fe-02,12062.47810493989,5337.026478023204
2025-09-17 07:35:00+00:00,fe-02,11638.369395192849,5552.7446194985405
2025-09-17 07:36:00+00:00,fe-02,10655.724898453052,4989.6869886849045
2025-09-17 07:37:00+00:00,fe-02,10311.938660247068,5033.498004937536
2025-09-17 07:38:00+00:00,fe-02,11440.795110744422,5328.609516005403
2025-09-17 07:39:00+00:00,fe-02,11675.254089430731,5067.910010581794
2025-09-17 07:40:00+00:00,fe-02,10513.240032154486,5929.451580428027
2025-09-17 07:41:00+00:00,fe-02,10703.0480588132,5503.095279765622
2025-09-17 07:42:00+00:00,fe-02,12283.711882257976,6246.482324631582
2025-09-17 07:43:00+00:00,fe-02,11829.335060884681,6239.712492015411
2025-09-17 07:44:00+00:00,fe-02,12043.533436908983,5029.999992873469
2025-09-17 07:45:00+00:00,fe-02,10491.61865533754,5737.959790675666
2025-09-17 07:46:00+00:00,fe-02,10721.80611032515,6104.097820750588
2025-09-17 07:47:00+00:00,fe-02,10728.06867638798,6185.255356239454
2025-09-17 07:48:00+00:00,fe-02,10706.389811371026,5966.912171714992
2025-09-17 07:49:00+00:00,fe-02,11276.53146004966,6209.600328372934
2025-09-17 07:50:00+00:00,fe-02,11307.80558886022,6126.460164489991
2025-09-17 07:51:00+00:00,fe-02,11320.749597552645,5905.479427108598
2025-09-17 07:52:00+00:00,fe-02,11650.71771506862,6233.692738999322
2025-09-17 07:53:00+00:00,fe-02,12069.496845308542,5210.714841127801
2025-09-17 07:54:00+00:00,fe-02,11145.574233761774,5995.243126043557
2025-09-17 07:55:00+00:00,fe-02,11393.19216514403,6098.220308931659
2025-09-17 07:56:00+00:00,fe-02,10112.60230642862,5460.621251863627
2025-09-17 07:57:00+00:00,fe-02,11489.657112566421,5823.084197493221
2025-09-17 07:58:00+00:00,fe-02,10525.455995266113,5888.412552154052
2025-09-17 07:59:00+00:00,fe-02,11643.632153799537,5814.037388517833
2025-09-17 08:00:00+00:00,fe-02,10666.84038205478,5289.797971069161
2025-09-17 08:01:00+00:00,fe-02,12265.908114680777,6214.6060169078
2025-09-17 08:02:00+00:00,fe-02,10513.803213974657,5829.942863050052
2025-09-17 08:03:00+00:00,fe-02,12260.133844492133,5804.594532040301
2025-09-17 08:04:00+00:00,fe-02,10307.363741781433,5034.367210018654
2025-09-17 08:05:00+00:00,fe-02,12434.224966555092,5318.327967909284
2025-09-17 08:06:00+00:00,fe-02,10251.28260337846,6247.455911298319
2025-09-17 08:07:00+00:00,fe-02,12066.004969598658,5540.105149566885
2025-09-17 08:08:00+00:00,fe-02,10858.377300199068,5258.563729236138
2025-09-17 08:09:00+00:00,fe-02,11924.269259381872,5079.762574584361
